src_res,src_x,src_y,dst_res,dst_x,dst_y,source
OMUX08,2,4,RMUX03,2,4,silicon
OMUX08,2,4,RMUX20,2,4,silicon
RMUX20,2,4,RMUX81,1,4,silicon
RMUX81,1,4,RMUX28,2,4,silicon
RMUX28,2,4,IMUX08,2,4,silicon
OMUX08,4,4,RMUX03,4,4,silicon
RMUX03,4,4,RMUX15,3,4,silicon
RMUX15,3,4,RMUX68,4,4,silicon
OMUX08,4,4,RMUX20,4,4,silicon
RMUX20,4,4,RMUX81,3,4,silicon
RMUX81,3,4,RMUX34,4,4,silicon
RMUX34,4,4,IMUX08,4,4,silicon
RMUX20,8,4,RMUX81,7,4,silicon
RMUX81,7,4,RMUX28,8,4,silicon
RMUX28,8,4,IMUX08,8,4,silicon
OMUX08,8,4,RMUX20,8,4,silicon
RMUX20,10,4,RMUX81,9,4,silicon
RMUX81,9,4,RMUX28,10,4,silicon
RMUX28,10,4,IMUX08,10,4,silicon
OMUX08,10,4,RMUX20,10,4,silicon
OMUX08,12,4,RMUX20,12,4,silicon
RMUX20,12,4,RMUX81,11,4,silicon
RMUX81,11,4,RMUX28,12,4,silicon
RMUX28,12,4,IMUX08,12,4,silicon
OMUX08,12,4,RMUX03,12,4,silicon
OMUX08,14,4,RMUX07,14,4,silicon
RMUX07,14,4,RMUX25,14,3,silicon
RMUX25,14,3,RMUX22,14,4,silicon
RMUX22,14,4,IMUX08,14,4,silicon
OMUX08,14,4,RMUX03,14,4,silicon
OMUX08,20,4,RMUX20,20,4,silicon
RMUX20,20,4,RMUX81,19,4,silicon
RMUX81,19,4,RMUX28,20,4,silicon
RMUX28,20,4,IMUX08,20,4,silicon
OMUX08,20,4,RMUX03,20,4,silicon
RMUX20,16,5,RMUX81,15,5,silicon
RMUX81,15,5,RMUX28,16,5,silicon
RMUX28,16,5,IMUX08,16,5,silicon
OMUX08,16,5,RMUX20,16,5,silicon
RMUX20,18,5,RMUX81,17,5,silicon
RMUX81,17,5,RMUX28,18,5,silicon
RMUX28,18,5,IMUX08,18,5,silicon
OMUX08,18,5,RMUX20,18,5,silicon
RMUX20,18,5,RMUX80,14,5,silicon
RMUX20,20,5,RMUX81,19,5,silicon
RMUX81,19,5,RMUX34,20,5,silicon
RMUX34,20,5,IMUX08,20,5,silicon
OMUX08,20,5,RMUX20,20,5,silicon
RMUX20,20,5,RMUX80,16,5,silicon
RMUX80,16,5,RMUX26,16,4,silicon
RMUX26,16,4,RMUX03,12,4,silicon
RMUX20,18,6,RMUX80,14,6,silicon
RMUX80,14,6,RMUX26,14,4,silicon
OMUX08,18,6,RMUX20,18,6,silicon
RMUX20,18,6,RMUX81,17,6,silicon
RMUX81,17,6,RMUX28,18,6,silicon
RMUX28,18,6,IMUX08,18,6,silicon
OMUX08,20,6,RMUX20,20,6,silicon
RMUX20,20,6,RMUX81,19,6,silicon
RMUX81,19,6,RMUX28,20,6,silicon
RMUX28,20,6,IMUX08,20,6,silicon
OMUX08,20,6,RMUX03,20,6,silicon
RMUX03,20,6,RMUX20,16,6,silicon
RMUX20,16,6,RMUX80,14,6,silicon
RMUX20,16,7,RMUX80,14,7,silicon
RMUX80,14,7,RMUX26,14,4,silicon
OMUX08,16,7,RMUX20,16,7,silicon
RMUX20,16,7,RMUX81,15,7,silicon
RMUX81,15,7,RMUX28,16,7,silicon
RMUX28,16,7,IMUX08,16,7,silicon
RMUX20,18,7,RMUX81,17,7,silicon
RMUX81,17,7,RMUX34,18,7,silicon
RMUX34,18,7,IMUX08,18,7,silicon
OMUX08,18,7,RMUX20,18,7,silicon
RMUX20,18,7,RMUX80,14,7,silicon
RMUX20,20,7,RMUX80,16,7,silicon
RMUX80,16,7,RMUX26,16,4,silicon
OMUX08,20,7,RMUX20,20,7,silicon
RMUX20,20,7,RMUX81,19,7,silicon
RMUX81,19,7,RMUX28,20,7,silicon
RMUX28,20,7,IMUX08,20,7,silicon
OMUX08,18,9,RMUX20,18,9,silicon
RMUX20,18,9,RMUX81,17,9,silicon
RMUX81,17,9,RMUX34,18,9,silicon
RMUX34,18,9,IMUX08,18,9,silicon
OMUX08,18,9,RMUX03,18,9,silicon
RMUX03,18,9,RMUX14,14,9,silicon
RMUX14,14,9,RMUX50,14,5,silicon
OMUX08,14,10,RMUX14,14,10,silicon
RMUX14,14,10,RMUX50,14,6,silicon
OMUX08,14,10,RMUX09,14,10,silicon
RMUX09,14,10,RMUX39,14,11,silicon
RMUX39,14,11,RMUX52,14,10,silicon
RMUX52,14,10,IMUX08,14,10,silicon
RMUX20,18,10,RMUX81,17,10,silicon
RMUX81,17,10,RMUX28,18,10,silicon
RMUX28,18,10,IMUX08,18,10,silicon
OMUX08,18,10,RMUX20,18,10,silicon
RMUX20,18,10,RMUX80,14,10,silicon
RMUX80,14,10,RMUX27,14,6,silicon
RMUX27,14,6,RMUX20,14,3,silicon
RMUX20,16,11,RMUX80,14,11,silicon
RMUX80,14,11,RMUX27,14,7,silicon
OMUX08,16,11,RMUX20,16,11,silicon
RMUX20,16,11,RMUX81,15,11,silicon
RMUX81,15,11,RMUX28,16,11,silicon
RMUX28,16,11,IMUX08,16,11,silicon
OMUX11,12,1,RMUX20,12,1,silicon
OMUX11,12,1,RMUX09,12,1,silicon
RMUX09,12,1,RMUX44,12,2,silicon
RMUX44,12,2,RMUX75,12,1,silicon
RMUX75,12,1,RMUX21,12,2,silicon
RMUX21,12,2,RMUX76,12,1,silicon
RMUX76,12,1,IMUX12,12,1,silicon
OMUX11,2,2,RMUX07,2,2,silicon
RMUX07,2,2,RMUX25,2,1,silicon
RMUX25,2,1,RMUX22,2,2,silicon
RMUX22,2,2,IMUX12,2,2,silicon
OMUX11,2,2,RMUX09,2,2,silicon
RMUX09,2,2,RMUX39,2,3,silicon
OMUX11,4,2,RMUX07,4,2,silicon
RMUX07,4,2,RMUX25,4,1,silicon
RMUX25,4,1,RMUX22,4,2,silicon
RMUX22,4,2,IMUX12,4,2,silicon
OMUX11,4,2,RMUX09,4,2,silicon
RMUX09,4,2,RMUX39,4,3,silicon
OMUX11,8,2,RMUX07,8,2,silicon
RMUX07,8,2,RMUX25,8,1,silicon
RMUX25,8,1,RMUX22,8,2,silicon
RMUX22,8,2,IMUX12,8,2,silicon
OMUX11,8,2,RMUX03,8,2,silicon
RMUX03,8,2,RMUX21,6,2,silicon
OMUX11,10,2,RMUX07,10,2,silicon
RMUX07,10,2,RMUX25,10,1,silicon
RMUX25,10,1,RMUX16,10,2,silicon
RMUX16,10,2,IMUX12,10,2,silicon
OMUX11,10,2,RMUX03,10,2,silicon
OMUX11,12,2,RMUX07,12,2,silicon
RMUX07,12,2,RMUX25,12,1,silicon
RMUX25,12,1,RMUX16,12,2,silicon
RMUX16,12,2,IMUX12,12,2,silicon
OMUX11,12,2,RMUX20,12,2,silicon
OMUX11,14,2,RMUX07,14,2,silicon
RMUX07,14,2,RMUX25,14,1,silicon
RMUX25,14,1,RMUX16,14,2,silicon
RMUX16,14,2,IMUX12,14,2,silicon
OMUX11,14,2,RMUX20,14,2,silicon
RMUX20,14,2,RMUX75,10,2,silicon
RMUX75,10,2,RMUX20,10,4,silicon
OMUX11,16,2,RMUX03,16,2,silicon
OMUX11,16,2,RMUX07,16,2,silicon
RMUX07,16,2,RMUX25,16,1,silicon
RMUX25,16,1,RMUX22,16,2,silicon
RMUX22,16,2,IMUX12,16,2,silicon
OMUX11,18,2,RMUX03,18,2,silicon
RMUX03,18,2,RMUX20,14,2,silicon
OMUX11,18,2,RMUX07,18,2,silicon
RMUX07,18,2,RMUX25,18,1,silicon
RMUX25,18,1,RMUX16,18,2,silicon
RMUX16,18,2,IMUX12,18,2,silicon
OMUX11,20,2,RMUX07,20,2,silicon
RMUX07,20,2,RMUX25,20,1,silicon
RMUX25,20,1,RMUX22,20,2,silicon
RMUX22,20,2,IMUX12,20,2,silicon
OMUX11,20,2,RMUX09,20,2,silicon
RMUX09,20,2,RMUX45,20,4,silicon
RMUX45,20,4,RMUX86,19,4,silicon
RMUX86,19,4,RMUX56,15,4,silicon
RMUX56,15,4,RMUX26,11,4,silicon
RMUX26,11,4,RMUX03,8,4,silicon
OMUX11,2,3,RMUX20,2,3,silicon
RMUX20,2,3,RMUX81,1,3,silicon
RMUX81,1,3,RMUX34,2,3,silicon
RMUX34,2,3,IMUX12,2,3,silicon
OMUX11,4,3,RMUX20,4,3,silicon
OMUX11,4,3,RMUX07,4,3,silicon
RMUX07,4,3,RMUX25,4,2,silicon
RMUX25,4,2,RMUX16,4,3,silicon
RMUX16,4,3,IMUX12,4,3,silicon
OMUX11,8,3,RMUX07,8,3,silicon
RMUX07,8,3,RMUX25,8,2,silicon
RMUX25,8,2,RMUX22,8,3,silicon
RMUX22,8,3,IMUX12,8,3,silicon
OMUX11,8,3,RMUX20,8,3,silicon
RMUX03,10,3,RMUX15,9,3,silicon
RMUX15,9,3,RMUX52,10,3,silicon
RMUX52,10,3,IMUX12,10,3,silicon
OMUX11,10,3,RMUX03,10,3,silicon
RMUX03,10,3,RMUX21,6,3,silicon
OMUX11,12,3,RMUX07,12,3,silicon
RMUX07,12,3,RMUX25,12,2,silicon
RMUX25,12,2,RMUX16,12,3,silicon
RMUX16,12,3,IMUX12,12,3,silicon
OMUX11,12,3,RMUX20,12,3,silicon
OMUX11,14,3,RMUX07,14,3,silicon
RMUX07,14,3,RMUX25,14,2,silicon
RMUX25,14,2,RMUX16,14,3,silicon
RMUX16,14,3,IMUX12,14,3,silicon
OMUX11,14,3,RMUX20,14,3,silicon
RMUX03,16,3,RMUX15,15,3,silicon
RMUX15,15,3,RMUX52,16,3,silicon
RMUX52,16,3,IMUX12,16,3,silicon
OMUX11,16,3,RMUX03,16,3,silicon
OMUX11,18,3,RMUX07,18,3,silicon
RMUX07,18,3,RMUX25,18,2,silicon
RMUX25,18,2,RMUX22,18,3,silicon
RMUX22,18,3,IMUX12,18,3,silicon
OMUX11,18,3,RMUX03,18,3,silicon
OMUX11,20,3,RMUX07,20,3,silicon
RMUX07,20,3,RMUX25,20,2,silicon
RMUX25,20,2,RMUX16,20,3,silicon
RMUX16,20,3,IMUX12,20,3,silicon
OMUX11,20,3,RMUX20,20,3,silicon
OMUX11,2,4,RMUX03,2,4,silicon
OMUX11,2,4,RMUX07,2,4,silicon
RMUX07,2,4,RMUX25,2,3,silicon
RMUX25,2,3,RMUX22,2,4,silicon
RMUX22,2,4,IMUX12,2,4,silicon
OMUX11,4,4,RMUX03,4,4,silicon
OMUX11,4,4,RMUX07,4,4,silicon
RMUX07,4,4,RMUX25,4,3,silicon
RMUX25,4,3,RMUX16,4,4,silicon
RMUX16,4,4,IMUX12,4,4,silicon
OMUX11,8,4,RMUX07,8,4,silicon
RMUX07,8,4,RMUX25,8,3,silicon
RMUX25,8,3,RMUX22,8,4,silicon
RMUX22,8,4,IMUX12,8,4,silicon
OMUX11,8,4,RMUX20,8,4,silicon
OMUX11,10,4,RMUX07,10,4,silicon
RMUX07,10,4,RMUX25,10,3,silicon
RMUX25,10,3,RMUX22,10,4,silicon
RMUX22,10,4,IMUX12,10,4,silicon
OMUX11,10,4,RMUX20,10,4,silicon
OMUX11,12,4,RMUX07,12,4,silicon
RMUX07,12,4,RMUX25,12,3,silicon
RMUX25,12,3,RMUX16,12,4,silicon
RMUX16,12,4,IMUX12,12,4,silicon
OMUX11,12,4,RMUX03,12,4,silicon
OMUX11,14,4,RMUX07,14,4,silicon
RMUX25,14,3,RMUX16,14,4,silicon
RMUX16,14,4,IMUX12,14,4,silicon
OMUX11,14,4,RMUX03,14,4,silicon
OMUX11,16,4,RMUX03,16,4,silicon
RMUX03,16,4,RMUX20,12,4,silicon
RMUX20,12,4,RMUX74,8,4,silicon
RMUX74,8,4,RMUX03,9,4,silicon
RMUX03,9,4,RMUX20,7,4,silicon
OMUX11,16,4,RMUX07,16,4,silicon
RMUX07,16,4,RMUX25,16,3,silicon
RMUX25,16,3,RMUX22,16,4,silicon
RMUX22,16,4,IMUX12,16,4,silicon
OMUX11,16,5,RMUX07,16,5,silicon
RMUX07,16,5,RMUX25,16,4,silicon
RMUX25,16,4,RMUX16,16,5,silicon
RMUX16,16,5,IMUX12,16,5,silicon
OMUX11,16,5,RMUX20,16,5,silicon
OMUX11,18,5,RMUX07,18,5,silicon
RMUX07,18,5,RMUX25,18,4,silicon
RMUX25,18,4,RMUX22,18,5,silicon
RMUX22,18,5,IMUX12,18,5,silicon
OMUX11,18,5,RMUX20,18,5,silicon
OMUX11,20,5,RMUX07,20,5,silicon
RMUX07,20,5,RMUX25,20,4,silicon
RMUX25,20,4,RMUX16,20,5,silicon
RMUX16,20,5,IMUX12,20,5,silicon
OMUX11,20,5,RMUX03,20,5,silicon
OMUX11,14,6,RMUX14,14,6,silicon
RMUX14,14,6,RMUX50,14,5,silicon
OMUX11,14,6,RMUX07,14,6,silicon
RMUX07,14,6,RMUX25,14,5,silicon
RMUX25,14,5,RMUX22,14,6,silicon
RMUX22,14,6,IMUX12,14,6,silicon
OMUX11,16,6,RMUX20,16,6,silicon
OMUX11,16,6,RMUX07,16,6,silicon
RMUX07,16,6,RMUX25,16,5,silicon
RMUX25,16,5,RMUX22,16,6,silicon
RMUX22,16,6,IMUX12,16,6,silicon
OMUX11,18,6,RMUX20,18,6,silicon
OMUX11,18,6,RMUX22,18,6,silicon
RMUX22,18,6,IMUX12,18,6,silicon
OMUX11,20,6,RMUX07,20,6,silicon
RMUX07,20,6,RMUX25,20,5,silicon
RMUX25,20,5,RMUX16,20,6,silicon
RMUX16,20,6,IMUX12,20,6,silicon
OMUX11,20,6,RMUX20,20,6,silicon
RMUX20,20,6,RMUX80,16,6,silicon
RMUX80,16,6,RMUX26,16,4,silicon
OMUX11,14,7,RMUX14,14,7,silicon
RMUX14,14,7,RMUX50,14,5,silicon
OMUX11,14,7,RMUX07,14,7,silicon
RMUX07,14,7,RMUX25,14,6,silicon
RMUX25,14,6,RMUX16,14,7,silicon
RMUX16,14,7,IMUX12,14,7,silicon
OMUX11,18,7,RMUX07,18,7,silicon
RMUX07,18,7,RMUX25,18,6,silicon
RMUX25,18,6,RMUX16,18,7,silicon
RMUX16,18,7,IMUX12,18,7,silicon
OMUX11,18,7,RMUX03,18,7,silicon
RMUX03,18,7,RMUX14,14,7,silicon
OMUX11,20,7,RMUX03,20,7,silicon
RMUX03,20,7,RMUX20,16,7,silicon
OMUX11,20,7,RMUX07,20,7,silicon
RMUX07,20,7,RMUX25,20,6,silicon
RMUX25,20,6,RMUX22,20,7,silicon
RMUX22,20,7,IMUX12,20,7,silicon
OMUX11,14,8,RMUX14,14,8,silicon
RMUX14,14,8,RMUX50,14,5,silicon
OMUX11,14,8,RMUX07,14,8,silicon
RMUX07,14,8,RMUX25,14,7,silicon
RMUX25,14,7,RMUX16,14,8,silicon
RMUX16,14,8,IMUX12,14,8,silicon
OMUX11,16,8,RMUX03,16,8,silicon
RMUX03,16,8,RMUX14,14,8,silicon
OMUX11,16,8,RMUX07,16,8,silicon
RMUX07,16,8,RMUX25,16,7,silicon
RMUX25,16,7,RMUX22,16,8,silicon
RMUX22,16,8,IMUX12,16,8,silicon
OMUX11,18,8,RMUX16,18,8,silicon
RMUX16,18,8,IMUX12,18,8,silicon
OMUX11,18,8,RMUX03,18,8,silicon
RMUX03,18,8,RMUX14,14,8,silicon
OMUX11,14,9,RMUX14,14,9,silicon
OMUX11,14,9,RMUX07,14,9,silicon
RMUX07,14,9,RMUX25,14,8,silicon
RMUX25,14,8,RMUX16,14,9,silicon
RMUX16,14,9,IMUX12,14,9,silicon
OMUX11,16,9,RMUX03,16,9,silicon
RMUX03,16,9,RMUX14,14,9,silicon
OMUX11,16,9,RMUX07,16,9,silicon
RMUX07,16,9,RMUX25,16,8,silicon
RMUX25,16,8,RMUX22,16,9,silicon
RMUX22,16,9,IMUX12,16,9,silicon
OMUX11,18,9,RMUX07,18,9,silicon
RMUX07,18,9,RMUX25,18,8,silicon
RMUX25,18,8,RMUX16,18,9,silicon
RMUX16,18,9,IMUX12,18,9,silicon
OMUX11,18,9,RMUX14,18,9,silicon
RMUX14,18,9,RMUX56,18,5,silicon
RMUX56,18,5,RMUX27,14,5,silicon
RMUX27,14,5,RMUX20,14,3,silicon
OMUX11,20,9,RMUX07,20,9,silicon
RMUX07,20,9,RMUX25,20,8,silicon
RMUX25,20,8,RMUX22,20,9,silicon
RMUX22,20,9,IMUX12,20,9,silicon
OMUX11,20,9,RMUX03,20,9,silicon
RMUX03,20,9,RMUX21,16,9,silicon
OMUX11,14,10,RMUX14,14,10,silicon
OMUX11,14,10,RMUX07,14,10,silicon
RMUX07,14,10,RMUX25,14,9,silicon
RMUX25,14,9,RMUX16,14,10,silicon
RMUX16,14,10,IMUX12,14,10,silicon
RMUX03,18,10,RMUX15,17,10,silicon
RMUX15,17,10,RMUX58,18,10,silicon
RMUX58,18,10,IMUX12,18,10,silicon
OMUX11,18,10,RMUX03,18,10,silicon
RMUX03,18,10,RMUX14,14,10,silicon
OMUX11,20,10,RMUX07,20,10,silicon
RMUX07,20,10,RMUX25,20,9,silicon
RMUX25,20,9,RMUX22,20,10,silicon
RMUX22,20,10,IMUX12,20,10,silicon
OMUX11,20,10,RMUX03,20,10,silicon
RMUX03,20,10,RMUX21,16,10,silicon
OMUX11,14,11,RMUX14,14,11,silicon
RMUX14,14,11,RMUX50,14,7,silicon
OMUX11,14,11,RMUX07,14,11,silicon
RMUX07,14,11,RMUX25,14,10,silicon
RMUX25,14,10,RMUX16,14,11,silicon
RMUX16,14,11,IMUX12,14,11,silicon
OMUX11,16,11,RMUX03,16,11,silicon
RMUX03,16,11,RMUX14,14,11,silicon
OMUX11,16,11,RMUX07,16,11,silicon
RMUX07,16,11,RMUX25,16,10,silicon
RMUX25,16,10,RMUX22,16,11,silicon
RMUX22,16,11,IMUX12,16,11,silicon
OMUX11,18,11,RMUX07,18,11,silicon
RMUX07,18,11,RMUX25,18,10,silicon
RMUX25,18,10,RMUX16,18,11,silicon
RMUX16,18,11,IMUX12,18,11,silicon
OMUX11,18,11,RMUX14,18,11,silicon
RMUX14,18,11,RMUX56,18,7,silicon
RMUX56,18,7,RMUX27,14,7,silicon
OMUX11,20,11,RMUX07,20,11,silicon
RMUX07,20,11,RMUX25,20,10,silicon
RMUX25,20,10,RMUX16,20,11,silicon
RMUX16,20,11,IMUX12,20,11,silicon
OMUX11,20,11,RMUX03,20,11,silicon
RMUX03,20,11,RMUX20,16,11,silicon
OMUX11,14,12,RMUX14,14,12,silicon
RMUX14,14,12,RMUX50,14,8,silicon
OMUX11,14,12,RMUX07,14,12,silicon
RMUX07,14,12,RMUX25,14,11,silicon
RMUX25,14,11,RMUX16,14,12,silicon
RMUX16,14,12,IMUX12,14,12,silicon
OMUX14,2,1,RMUX39,2,1,silicon
RMUX39,2,1,RMUX68,2,4,silicon
OMUX14,2,1,RMUX32,2,1,silicon
RMUX32,2,1,RMUX37,2,2,silicon
RMUX37,2,2,RMUX64,2,1,silicon
RMUX64,2,1,IMUX16,2,1,silicon
OMUX14,4,1,RMUX39,4,1,silicon
RMUX39,4,1,RMUX68,4,4,silicon
OMUX14,4,1,RMUX32,4,1,silicon
RMUX32,4,1,RMUX37,4,2,silicon
RMUX37,4,2,RMUX64,4,1,silicon
RMUX64,4,1,IMUX16,4,1,silicon
OMUX14,6,1,RMUX32,6,1,silicon
RMUX32,6,1,RMUX37,6,2,silicon
RMUX37,6,2,RMUX64,6,1,silicon
RMUX64,6,1,IMUX16,6,1,silicon
OMUX14,6,1,RMUX39,6,1,silicon
RMUX39,6,1,RMUX63,6,4,silicon
OMUX14,16,1,RMUX26,16,1,silicon
RMUX26,16,1,RMUX02,12,1,silicon
OMUX14,16,1,RMUX32,16,1,silicon
RMUX32,16,1,RMUX37,16,2,silicon
RMUX37,16,2,RMUX64,16,1,silicon
RMUX64,16,1,IMUX16,16,1,silicon
OMUX14,18,1,RMUX32,18,1,silicon
RMUX32,18,1,RMUX37,18,2,silicon
RMUX37,18,2,RMUX64,18,1,silicon
RMUX64,18,1,IMUX16,18,1,silicon
OMUX14,18,1,RMUX39,18,1,silicon
RMUX39,18,1,RMUX63,18,5,silicon
RMUX63,18,5,RMUX62,14,5,silicon
RMUX62,14,5,RMUX50,14,6,silicon
OMUX14,2,2,RMUX32,2,2,silicon
RMUX32,2,2,RMUX37,2,3,silicon
RMUX37,2,3,RMUX64,2,2,silicon
RMUX64,2,2,IMUX16,2,2,silicon
OMUX14,2,2,RMUX39,2,2,silicon
RMUX39,2,2,RMUX68,2,4,silicon
OMUX14,4,2,RMUX32,4,2,silicon
RMUX32,4,2,RMUX37,4,3,silicon
RMUX37,4,3,RMUX64,4,2,silicon
RMUX64,4,2,IMUX16,4,2,silicon
OMUX14,4,2,RMUX39,4,2,silicon
RMUX39,4,2,RMUX68,4,4,silicon
OMUX14,6,2,RMUX32,6,2,silicon
RMUX32,6,2,RMUX37,6,3,silicon
RMUX37,6,3,RMUX64,6,2,silicon
RMUX64,6,2,IMUX16,6,2,silicon
OMUX14,6,2,RMUX39,6,2,silicon
RMUX39,6,2,RMUX63,6,4,silicon
OMUX14,14,2,RMUX32,14,2,silicon
RMUX32,14,2,RMUX37,14,3,silicon
RMUX37,14,3,RMUX64,14,2,silicon
RMUX64,14,2,IMUX16,14,2,silicon
OMUX14,14,2,RMUX26,14,2,silicon
RMUX26,14,2,RMUX02,10,2,silicon
OMUX14,16,2,RMUX26,16,2,silicon
RMUX26,16,2,RMUX02,12,2,silicon
OMUX14,16,2,RMUX32,16,2,silicon
RMUX32,16,2,RMUX37,16,3,silicon
RMUX37,16,3,RMUX64,16,2,silicon
RMUX64,16,2,IMUX16,16,2,silicon
RMUX32,18,2,RMUX26,18,3,silicon
RMUX26,18,3,RMUX03,14,3,silicon
RMUX03,14,3,RMUX20,10,3,silicon
OMUX14,18,2,RMUX32,18,2,silicon
RMUX32,18,2,RMUX27,18,3,silicon
RMUX27,18,3,RMUX10,18,2,silicon
RMUX10,18,2,IMUX16,18,2,silicon
OMUX14,2,3,RMUX39,2,3,silicon
OMUX14,2,3,RMUX32,2,3,silicon
RMUX32,2,3,RMUX37,2,4,silicon
RMUX37,2,4,RMUX64,2,3,silicon
RMUX64,2,3,IMUX16,2,3,silicon
OMUX14,4,3,RMUX39,4,3,silicon
OMUX14,4,3,RMUX32,4,3,silicon
RMUX32,4,3,RMUX37,4,4,silicon
RMUX37,4,4,RMUX64,4,3,silicon
RMUX64,4,3,IMUX16,4,3,silicon
OMUX14,6,3,RMUX39,6,3,silicon
RMUX39,6,3,RMUX63,6,4,silicon
OMUX14,6,3,RMUX32,6,3,silicon
RMUX32,6,3,RMUX37,6,4,silicon
RMUX37,6,4,RMUX64,6,3,silicon
RMUX64,6,3,IMUX16,6,3,silicon
OMUX14,8,3,RMUX32,8,3,silicon
RMUX32,8,3,RMUX37,8,4,silicon
RMUX37,8,4,RMUX64,8,3,silicon
RMUX64,8,3,IMUX16,8,3,silicon
OMUX14,8,3,RMUX39,8,3,silicon
RMUX39,8,3,RMUX63,8,4,silicon
RMUX63,8,4,RMUX63,4,4,silicon
RMUX63,4,4,RMUX68,3,4,silicon
RMUX32,12,3,RMUX37,12,4,silicon
RMUX37,12,4,RMUX64,12,3,silicon
RMUX64,12,3,IMUX16,12,3,silicon
OMUX14,12,3,RMUX32,12,3,silicon
RMUX32,12,3,RMUX26,12,4,silicon
RMUX32,14,3,RMUX37,14,4,silicon
RMUX37,14,4,RMUX64,14,3,silicon
RMUX64,14,3,IMUX16,14,3,silicon
OMUX14,14,3,RMUX32,14,3,silicon
RMUX32,14,3,RMUX26,14,4,silicon
RMUX32,16,3,RMUX37,16,4,silicon
RMUX37,16,4,RMUX64,16,3,silicon
RMUX64,16,3,IMUX16,16,3,silicon
OMUX14,16,3,RMUX32,16,3,silicon
RMUX32,16,3,RMUX26,16,4,silicon
OMUX14,18,3,RMUX32,18,3,silicon
RMUX32,18,3,RMUX37,18,4,silicon
RMUX37,18,4,RMUX64,18,3,silicon
RMUX64,18,3,IMUX16,18,3,silicon
OMUX14,18,3,RMUX26,18,3,silicon
OMUX14,14,4,RMUX37,14,4,silicon
RMUX37,14,4,RMUX55,14,3,silicon
RMUX55,14,3,RMUX46,14,4,silicon
RMUX46,14,4,IMUX16,14,4,silicon
OMUX14,14,4,RMUX26,14,4,silicon
OMUX14,16,4,RMUX26,16,4,silicon
OMUX14,16,4,RMUX32,16,4,silicon
RMUX32,16,4,RMUX37,16,5,silicon
RMUX37,16,5,RMUX64,16,4,silicon
RMUX64,16,4,IMUX16,16,4,silicon
OMUX14,18,4,RMUX26,18,4,silicon
RMUX26,18,4,RMUX03,14,4,silicon
OMUX14,18,4,RMUX37,18,4,silicon
RMUX37,18,4,RMUX55,18,3,silicon
RMUX55,18,3,RMUX46,18,4,silicon
RMUX46,18,4,IMUX16,18,4,silicon
OMUX14,20,6,RMUX32,20,6,silicon
RMUX32,20,6,RMUX37,20,7,silicon
RMUX37,20,7,RMUX64,20,6,silicon
RMUX64,20,6,IMUX16,20,6,silicon
OMUX14,20,6,RMUX26,20,6,silicon
RMUX26,20,6,RMUX03,16,6,silicon
RMUX03,16,6,RMUX14,14,6,silicon
OMUX14,18,8,RMUX32,18,8,silicon
RMUX32,18,8,RMUX37,18,9,silicon
RMUX37,18,9,RMUX64,18,8,silicon
RMUX64,18,8,IMUX16,18,8,silicon
OMUX14,18,8,RMUX26,18,8,silicon
RMUX26,18,8,RMUX03,15,8,silicon
RMUX03,15,8,RMUX14,14,8,silicon
OMUX14,20,8,RMUX32,20,8,silicon
RMUX32,20,8,RMUX37,20,9,silicon
RMUX37,20,9,RMUX64,20,8,silicon
RMUX64,20,8,IMUX16,20,8,silicon
OMUX14,20,8,RMUX26,20,8,silicon
RMUX26,20,8,RMUX03,16,8,silicon
OMUX17,12,1,RMUX26,12,1,silicon
RMUX26,12,1,RMUX02,8,1,silicon
RMUX02,8,1,RMUX03,8,4,silicon
OMUX17,12,1,RMUX32,12,1,silicon
RMUX32,12,1,RMUX27,12,2,silicon
RMUX27,12,2,RMUX04,12,1,silicon
RMUX04,12,1,IMUX20,12,1,silicon
RMUX39,2,2,RMUX69,2,3,silicon
RMUX69,2,3,RMUX87,2,3,silicon
RMUX87,2,3,RMUX58,2,2,silicon
RMUX58,2,2,IMUX20,2,2,silicon
OMUX17,2,2,RMUX39,2,2,silicon
RMUX39,4,2,RMUX69,4,3,silicon
RMUX69,4,3,RMUX87,4,3,silicon
RMUX87,4,3,RMUX52,4,2,silicon
RMUX52,4,2,IMUX20,4,2,silicon
OMUX17,4,2,RMUX39,4,2,silicon
RMUX39,6,2,RMUX69,6,3,silicon
RMUX69,6,3,RMUX87,6,3,silicon
RMUX87,6,3,RMUX58,6,2,silicon
RMUX58,6,2,IMUX20,6,2,silicon
OMUX17,6,2,RMUX39,6,2,silicon
OMUX17,12,2,RMUX32,12,2,silicon
RMUX32,12,2,RMUX37,12,3,silicon
RMUX37,12,3,RMUX70,12,2,silicon
RMUX70,12,2,IMUX20,12,2,silicon
OMUX17,12,2,RMUX26,12,2,silicon
RMUX26,12,2,RMUX02,8,2,silicon
OMUX17,14,2,RMUX37,14,2,silicon
RMUX37,14,2,RMUX55,14,1,silicon
RMUX55,14,1,RMUX40,14,2,silicon
RMUX40,14,2,IMUX20,14,2,silicon
OMUX17,14,2,RMUX26,14,2,silicon
OMUX17,16,2,RMUX26,16,2,silicon
OMUX17,16,2,RMUX43,16,2,silicon
RMUX43,16,2,RMUX73,15,2,silicon
RMUX73,15,2,RMUX01,15,2,silicon
RMUX01,15,2,RMUX22,16,2,silicon
RMUX22,16,2,IMUX20,16,2,silicon
OMUX17,14,3,RMUX37,14,3,silicon
