signal,logical_bit,step,src_wire,dst_wire,evidence
local_int,0,0,X14Y12_OMUX02,X14Y12_RMUX21,silicon-local-int-independent-20260803
local_int,0,1,X14Y12_RMUX21,X14Y8_RMUX87,silicon-local-int-independent-20260803
local_int,0,2,X14Y8_RMUX87,X14Y4_RMUX63,silicon-local-int-independent-20260803
local_int,0,3,X14Y4_RMUX63,X13Y4_RMUX63,silicon-local-int-independent-20260803
local_int,0,4,X13Y4_RMUX63,X9Y4_RMUX63,silicon-local-int-independent-20260803
local_int,0,5,X9Y4_RMUX63,X5Y4_RMUX63,silicon-local-int-independent-20260803
local_int,0,6,X5Y4_RMUX63,X1Y4_RMUX69,silicon-local-int-independent-20260803
local_int,0,7,X1Y4_RMUX69,X1Y5_BBMUXS00,silicon-local-int-independent-20260803
local_int,0,8,X1Y5_BBMUXS00,X0Y5_SinkMUXPseudo215,silicon-local-int-independent-20260803
