src_wire,dst_wire,cell_table,x,y,cfg_group,clear_selectors,set_selectors,evidence
X18Y13_InputMUX07,X18Y9_RMUX56,fabric,18,9,CFG_RMUX9,20;21;22;23;24;25;26;27;28;29,26;29,vendor-spi0-duplex-eight-seed-majority-route-five-run-codeword-agreement
X18Y9_RMUX56,X14Y9_RMUX27,fabric,14,9,CFG_RMUX4,30;31;32;33;34;35;36;37;38;39,31;38,vendor-spi0-duplex-eight-seed-majority-route-five-run-codeword-agreement
X14Y9_RMUX27,X14Y5_RMUX20,fabric,14,5,CFG_RMUX3,20;21;22;23;24;25;26;27;28;29,26;29,vendor-spi0-duplex-eight-seed-majority-route-five-run-codeword-agreement
X14Y5_RMUX20,X13Y5_BBMUXE01,mcu,13,5,BBMUXE1,0;1;2;3;4;5;6;7;8,2;6,vendor-spi0-duplex-eight-seed-majority-route-five-run-codeword-agreement
