src_res,src_x,src_y,dst_res,dst_x,dst_y,source
RMUX46,14,6,IMUX00,14,6,silicon_ff2
RMUX07,14,8,RMUX46,14,6,silicon_ff2
RMUX20,19,5,RMUX85,16,5,silicon_ff2
RMUX27,19,7,RMUX20,19,5,silicon_ff2
OMUX02,20,8,IMUX02,20,8,silicon_ff2
OMUX02,20,8,RMUX13,20,8,silicon_ff2
OMUX02,20,8,RMUX21,20,8,silicon_ff2
RMUX28,14,7,IMUX00,14,7,silicon_ff2
RMUX09,14,5,RMUX28,14,7,silicon_ff2
RMUX09,15,2,RMUX45,15,6,silicon_ff2
RMUX20,15,4,RMUX80,12,4,silicon_ff2
RMUX27,15,6,RMUX14,15,5,silicon_ff2
RMUX50,15,3,RMUX09,15,2,silicon_ff2
RMUX26,12,1,RMUX02,8,1,silicon_ff2
RMUX14,15,5,RMUX50,15,3,silicon_ff2
RMUX45,15,6,RMUX86,16,6,silicon_ff2
RMUX03,8,4,RMUX20,7,4,silicon_ff2
RMUX80,12,4,RMUX26,12,1,silicon_ff2
RMUX02,8,1,RMUX03,8,4,silicon_ff2
RMUX74,11,4,RMUX09,14,4,silicon_ff2
RMUX09,14,2,RMUX39,14,5,silicon_ff2
RMUX09,14,4,RMUX28,14,7,silicon_ff2
RMUX82,14,7,IMUX00,14,7,silicon_ff2
RMUX21,14,9,RMUX82,14,7,silicon_ff2
OMUX02,14,10,RMUX19,14,10,silicon_ff2
RMUX22,14,7,IMUX00,14,7,silicon_ff2
RMUX19,14,10,RMUX73,14,11,silicon_ff2
RMUX73,14,11,RMUX22,14,7,silicon_ff2
RMUX21,14,11,RMUX76,14,7,silicon_ff2
RMUX76,14,7,IMUX00,14,7,silicon_ff2
RMUX46,14,7,IMUX00,14,7,silicon_ff2
RMUX68,14,7,RMUX91,15,7,silicon_ff2
RMUX79,16,7,RMUX46,14,7,silicon_ff2
RMUX91,15,7,RMUX79,16,7,silicon_ff2
RMUX08,16,3,RMUX33,17,3,silicon_ff2
RMUX69,14,3,RMUX76,14,7,silicon_ff2
RMUX44,13,3,RMUX75,13,2,silicon_ff2
RMUX75,13,2,RMUX15,13,3,silicon_ff2
RMUX15,13,3,RMUX69,14,3,silicon_ff2
OMUX02,16,3,RMUX08,16,3,silicon_ff2
RMUX33,17,3,RMUX44,13,3,silicon_ff2
RMUX03,16,9,RMUX21,14,9,silicon_ff2
OMUX02,16,4,RMUX02,16,4,silicon_ff2
RMUX02,16,4,RMUX02,16,5,silicon_ff2
RMUX02,16,5,RMUX03,16,9,silicon_ff2
OMUX02,16,5,RMUX02,16,5,silicon_ff2
RMUX63,17,6,RMUX69,14,6,silicon_ff2
RMUX15,16,6,RMUX63,17,6,silicon_ff2
RMUX69,14,6,RMUX76,14,7,silicon_ff2
OMUX02,16,6,RMUX15,16,6,silicon_ff2
RMUX44,15,9,RMUX91,15,7,silicon_ff2
RMUX08,16,9,RMUX33,17,9,silicon_ff2
RMUX33,17,9,RMUX44,15,9,silicon_ff2
RMUX02,16,7,RMUX08,16,9,silicon_ff2
RMUX63,16,6,RMUX69,14,6,silicon_ff2
RMUX56,18,7,RMUX27,16,7,silicon_ff2
RMUX27,18,12,RMUX14,18,8,silicon_ff2
RMUX08,16,12,RMUX27,18,12,silicon_ff2
RMUX14,18,8,RMUX56,18,7,silicon_ff2
RMUX27,16,7,RMUX15,16,6,silicon_ff2
RMUX25,14,3,RMUX22,14,7,silicon_ff2
RMUX55,14,3,RMUX46,14,7,silicon_ff2
RMUX58,14,7,IMUX00,14,7,silicon_ff2
RMUX39,14,6,RMUX58,14,7,silicon_ff2
RMUX09,15,8,RMUX44,15,10,silicon_ff2
RMUX44,15,10,RMUX80,15,7,silicon_ff2
RMUX02,15,4,RMUX09,15,8,silicon_ff2
RMUX50,15,5,RMUX02,15,4,silicon_ff2
RMUX80,15,7,RMUX26,15,4,silicon_ff2
RMUX08,18,9,RMUX32,20,9,silicon_ff2
RMUX33,20,10,RMUX44,16,10,silicon_ff2
RMUX32,20,9,RMUX33,20,10,silicon_ff2
OMUX02,18,9,RMUX08,18,9,silicon_ff2
RMUX80,16,6,RMUX26,16,4,silicon_ff2
RMUX44,16,10,RMUX80,16,6,silicon_ff2
OMUX02,18,11,RMUX21,18,11,silicon_ff2
RMUX21,18,11,RMUX93,18,8,silicon_ff2
RMUX93,18,8,RMUX87,14,8,silicon_ff2
OMUX02,18,11,IMUX02,18,11,silicon_ff2
RMUX86,18,7,RMUX50,14,7,silicon_ff2
RMUX21,18,11,RMUX86,18,7,silicon_ff2
RMUX02,20,5,RMUX03,20,9,silicon_ff2
OMUX02,20,5,RMUX02,20,5,silicon_ff2
RMUX03,20,9,RMUX21,16,9,silicon_ff2
RMUX21,20,10,RMUX93,20,6,silicon_ff2
RMUX92,20,5,RMUX75,20,9,silicon_ff2
RMUX75,20,9,RMUX21,20,10,silicon_ff2
RMUX93,20,6,RMUX86,16,6,silicon_ff2
RMUX02,14,2,RMUX09,14,5,silicon_ff2
RMUX26,16,2,RMUX02,14,2,silicon_ff2
RMUX80,16,3,RMUX26,16,2,silicon_ff2
RMUX20,19,3,RMUX80,16,3,silicon_ff2
RMUX08,20,8,RMUX33,19,8,silicon_ff2
RMUX44,15,8,RMUX80,15,7,silicon_ff2
OMUX02,20,8,RMUX08,20,8,silicon_ff2
RMUX33,19,8,RMUX44,15,8,silicon_ff2
RMUX21,20,9,RMUX93,20,6,silicon_ff2
OMUX02,20,9,RMUX21,20,9,silicon_ff2
RMUX21,20,9,RMUX93,20,5,silicon_ff2
RMUX93,20,5,RMUX86,16,5,silicon_ff2
OMUX02,20,9,IMUX02,20,9,silicon_ff2
RMUX75,14,5,RMUX10,14,8,silicon_ff2
RMUX10,14,8,IMUX00,14,8,silicon_ff2
RMUX69,14,5,RMUX82,14,8,silicon_ff2
RMUX87,15,8,RMUX63,15,5,silicon_ff2
RMUX93,18,8,RMUX87,15,8,silicon_ff2
RMUX69,18,5,RMUX93,18,8,silicon_ff2
RMUX81,13,3,RMUX39,14,3,silicon_ff2
RMUX39,14,3,RMUX69,14,5,silicon_ff2
RMUX81,10,4,RMUX39,14,4,silicon_ff2
RMUX69,14,2,RMUX92,14,5,silicon_ff2
RMUX92,14,5,RMUX75,14,7,silicon_ff2
RMUX75,14,7,RMUX10,14,8,silicon_ff2
RMUX75,17,3,RMUX20,17,5,silicon_ff2
RMUX20,17,5,RMUX75,14,5,silicon_ff2
RMUX21,14,12,RMUX76,14,8,silicon_ff2
RMUX76,14,8,IMUX00,14,8,silicon_ff2
RMUX09,14,3,RMUX39,14,4,silicon_ff2
RMUX02,16,7,RMUX09,16,8,silicon_ff2
RMUX93,16,8,RMUX76,14,8,silicon_ff2
RMUX21,16,10,RMUX93,16,8,silicon_ff2
RMUX09,16,8,RMUX44,16,9,silicon_ff2
RMUX75,16,8,RMUX21,16,10,silicon_ff2
RMUX44,16,9,RMUX75,16,8,silicon_ff2
RMUX44,14,8,RMUX75,14,7,silicon_ff2
RMUX93,17,3,RMUX92,14,3,silicon_ff2
RMUX27,17,11,RMUX21,17,7,silicon_ff2
RMUX92,14,3,RMUX75,14,7,silicon_ff2
RMUX21,17,7,RMUX93,17,3,silicon_ff2
RMUX14,18,9,RMUX56,18,5,silicon_ff2
RMUX27,18,12,RMUX14,18,9,silicon_ff2
RMUX56,18,5,RMUX32,17,5,silicon_ff2
RMUX32,17,5,RMUX33,17,8,silicon_ff2
RMUX79,18,8,RMUX46,14,8,silicon_ff2
OMUX02,18,4,RMUX19,18,4,silicon_ff2
RMUX46,14,8,IMUX00,14,8,silicon_ff2
RMUX19,18,4,RMUX79,18,8,silicon_ff2
RMUX81,11,4,RMUX39,14,4,silicon_ff2
RMUX03,15,4,RMUX20,12,4,silicon_ff2
RMUX20,12,4,RMUX81,11,4,silicon_ff2
RMUX93,18,5,RMUX86,15,5,silicon_ff2
RMUX86,15,5,RMUX57,14,5,silicon_ff2
RMUX57,14,5,RMUX39,14,4,silicon_ff2
OMUX02,18,9,RMUX15,18,9,silicon_ff2
RMUX43,19,8,RMUX79,18,8,silicon_ff2
RMUX68,20,9,RMUX80,19,9,silicon_ff2
RMUX80,19,9,RMUX43,19,8,silicon_ff2
RMUX15,18,9,RMUX68,20,9,silicon_ff2
RMUX69,16,4,RMUX92,16,5,silicon_ff2
RMUX50,14,8,RMUX03,14,4,silicon_ff2
RMUX21,18,12,RMUX86,18,8,silicon_ff2
OMUX02,18,12,RMUX21,18,12,silicon_ff2
RMUX92,16,5,RMUX75,16,8,silicon_ff2
RMUX86,18,8,RMUX50,14,8,silicon_ff2
RMUX87,18,8,RMUX63,18,4,silicon_ff2
RMUX21,18,12,RMUX87,18,8,silicon_ff2
OMUX02,18,12,IMUX02,18,12,silicon_ff2
RMUX63,18,4,RMUX69,16,4,silicon_ff2
RMUX25,14,7,RMUX22,14,8,silicon_ff2
RMUX22,14,8,IMUX00,14,8,silicon_ff2
RMUX07,14,8,RMUX25,14,7,silicon_ff2
RMUX93,20,8,RMUX93,16,8,silicon_ff2
OMUX02,20,10,RMUX21,20,10,silicon_ff2
OMUX02,20,10,IMUX02,20,10,silicon_ff2
RMUX21,20,10,RMUX93,20,8,silicon_ff2
RMUX75,14,5,RMUX10,14,9,silicon_ff2
RMUX39,14,5,RMUX58,14,9,silicon_ff2
RMUX58,14,9,IMUX00,14,9,silicon_ff2
RMUX85,14,3,RMUX55,14,5,silicon_ff2
RMUX68,10,3,RMUX85,14,3,silicon_ff2
RMUX25,14,6,RMUX22,14,9,silicon_ff2
RMUX55,14,5,RMUX25,14,6,silicon_ff2
RMUX22,14,9,IMUX00,14,9,silicon_ff2
RMUX76,14,9,IMUX00,14,9,silicon_ff2
RMUX21,14,10,RMUX76,14,9,silicon_ff2
RMUX21,14,11,RMUX87,14,9,silicon_ff2
RMUX63,13,2,RMUX63,12,2,silicon_ff2
RMUX69,11,2,RMUX92,11,3,silicon_ff2
RMUX68,14,5,RMUX75,18,5,silicon_ff2
RMUX75,18,5,RMUX20,18,8,silicon_ff2
RMUX87,14,9,RMUX68,14,5,silicon_ff2
RMUX20,18,8,RMUX75,14,8,silicon_ff2
RMUX63,14,2,RMUX63,13,2,silicon_ff2
RMUX92,11,3,RMUX81,11,4,silicon_ff2
RMUX63,12,2,RMUX69,11,2,silicon_ff2
RMUX69,14,5,RMUX76,14,9,silicon_ff2
RMUX68,14,3,RMUX80,16,3,silicon_ff2
RMUX80,16,3,RMUX33,16,1,silicon_ff2
RMUX44,13,1,RMUX74,13,3,silicon_ff2
RMUX33,16,1,RMUX44,13,1,silicon_ff2
RMUX74,13,3,RMUX09,14,3,silicon_ff2
RMUX03,16,9,RMUX10,14,9,silicon_ff2
RMUX87,15,6,RMUX63,15,5,silicon_ff2
RMUX21,15,8,RMUX87,15,6,silicon_ff2
RMUX03,16,8,RMUX21,15,8,silicon_ff2
RMUX63,15,9,RMUX58,14,9,silicon_ff2
RMUX75,14,7,RMUX15,14,9,silicon_ff2
RMUX15,14,9,RMUX63,15,9,silicon_ff2
RMUX86,16,6,RMUX57,14,6,silicon_ff2
RMUX69,18,11,RMUX87,18,11,silicon_ff2
OMUX02,16,11,RMUX15,16,11,silicon_ff2
RMUX69,14,7,RMUX82,14,9,silicon_ff2
RMUX82,14,9,IMUX00,14,9,silicon_ff2
RMUX15,16,11,RMUX69,18,11,silicon_ff2
RMUX63,18,7,RMUX69,14,7,silicon_ff2
RMUX87,18,11,RMUX63,18,7,silicon_ff2
RMUX69,14,5,RMUX82,14,9,silicon_ff2
RMUX27,20,12,RMUX21,20,10,silicon_ff2
RMUX93,16,8,RMUX87,15,8,silicon_ff2
RMUX69,14,1,RMUX92,14,5,silicon_ff2
RMUX86,18,6,RMUX57,14,6,silicon_ff2
RMUX03,18,10,RMUX21,14,10,silicon_ff2
RMUX02,18,8,RMUX03,18,10,silicon_ff2
OMUX02,18,8,RMUX02,18,8,silicon_ff2
RMUX68,9,4,RMUX74,10,4,silicon_ff2
RMUX74,10,4,RMUX09,14,4,silicon_ff2
RMUX87,18,9,RMUX63,18,5,silicon_ff2
RMUX21,18,12,RMUX87,18,9,silicon_ff2
RMUX69,15,5,RMUX92,15,6,silicon_ff2
RMUX39,17,7,RMUX63,17,9,silicon_ff2
RMUX92,15,6,RMUX81,15,7,silicon_ff2
RMUX63,17,9,RMUX58,14,9,silicon_ff2
RMUX63,18,5,RMUX69,15,5,silicon_ff2
RMUX81,15,7,RMUX39,17,7,silicon_ff2
RMUX07,14,7,RMUX25,14,6,silicon_ff2
OMUX02,20,7,RMUX13,20,7,silicon_ff2
RMUX13,20,7,RMUX49,17,7,silicon_ff2
RMUX49,17,7,RMUX07,14,7,silicon_ff2
RMUX69,17,3,RMUX92,17,6,silicon_ff2
RMUX92,17,6,RMUX74,17,10,silicon_ff2
RMUX74,17,10,RMUX03,18,10,silicon_ff2
RMUX03,18,10,RMUX10,14,10,silicon_ff2
RMUX15,14,3,RMUX69,17,3,silicon_ff2
RMUX21,14,10,RMUX87,14,8,silicon_ff2
RMUX10,14,10,IMUX00,14,10,silicon_ff2
RMUX74,14,10,RMUX76,14,10,silicon_ff2
RMUX69,14,5,RMUX92,14,6,silicon_ff2
RMUX92,14,6,RMUX74,14,10,silicon_ff2
RMUX76,14,10,IMUX00,14,10,silicon_ff2
RMUX02,14,5,RMUX09,14,9,silicon_ff2
RMUX28,14,10,IMUX00,14,10,silicon_ff2
RMUX09,14,9,RMUX28,14,10,silicon_ff2
OMUX02,14,5,RMUX02,14,5,silicon_ff2
RMUX25,14,6,RMUX22,14,10,silicon_ff2
RMUX22,14,10,IMUX00,14,10,silicon_ff2
RMUX75,14,7,RMUX10,14,10,silicon_ff2
RMUX69,14,6,RMUX76,14,10,silicon_ff2
RMUX82,14,10,IMUX00,14,10,silicon_ff2
RMUX21,14,11,RMUX82,14,10,silicon_ff2
RMUX43,17,11,RMUX73,14,11,silicon_ff2
RMUX32,17,6,RMUX32,17,8,silicon_ff2
RMUX73,14,11,RMUX22,14,10,silicon_ff2
RMUX56,18,6,RMUX32,17,6,silicon_ff2
RMUX32,17,8,RMUX43,17,11,silicon_ff2
RMUX08,14,12,RMUX27,18,12,silicon_ff2
OMUX02,14,12,RMUX08,14,12,silicon_ff2
OMUX02,16,4,RMUX15,16,4,silicon_ff2
RMUX69,17,4,RMUX92,17,6,silicon_ff2
RMUX15,16,4,RMUX69,17,4,silicon_ff2
RMUX69,14,2,RMUX92,14,6,silicon_ff2
OMUX02,16,9,RMUX08,16,9,silicon_ff2
RMUX80,15,8,RMUX33,15,4,silicon_ff2
RMUX44,15,9,RMUX80,15,8,silicon_ff2
RMUX02,18,7,RMUX03,18,8,silicon_ff2
RMUX03,18,8,RMUX21,14,8,silicon_ff2
OMUX02,18,7,RMUX02,18,7,silicon_ff2
RMUX08,18,10,RMUX33,19,10,silicon_ff2
RMUX33,19,10,RMUX44,15,10,silicon_ff2
OMUX02,18,10,RMUX08,18,10,silicon_ff2
RMUX44,15,10,RMUX80,15,8,silicon_ff2
RMUX75,14,9,RMUX10,14,10,silicon_ff2
RMUX92,14,6,RMUX75,14,9,silicon_ff2
RMUX63,18,4,RMUX69,17,4,silicon_ff2
RMUX45,12,3,RMUX92,14,3,silicon_ff2
RMUX57,12,4,RMUX45,12,3,silicon_ff2
RMUX86,16,4,RMUX57,12,4,silicon_ff2
RMUX93,20,4,RMUX86,16,4,silicon_ff2
RMUX69,20,4,RMUX93,20,8,silicon_ff2
RMUX87,20,5,RMUX69,20,4,silicon_ff2
RMUX21,20,9,RMUX87,20,5,silicon_ff2
RMUX09,14,7,RMUX28,14,11,silicon_ff2
RMUX02,14,3,RMUX09,14,7,silicon_ff2
RMUX28,14,11,IMUX00,14,11,silicon_ff2
RMUX02,14,4,RMUX09,14,7,silicon_ff2
RMUX21,14,5,RMUX86,14,1,silicon_ff2
RMUX25,14,7,RMUX22,14,11,silicon_ff2
RMUX22,14,11,IMUX00,14,11,silicon_ff2
RMUX55,14,3,RMUX25,14,7,silicon_ff2
RMUX49,17,11,RMUX22,14,11,silicon_ff2
RMUX92,17,6,RMUX85,17,7,silicon_ff2
RMUX85,17,7,RMUX49,17,11,silicon_ff2
RMUX74,14,12,RMUX03,15,12,silicon_ff2
RMUX57,14,11,RMUX39,14,10,silicon_ff2
RMUX03,15,12,RMUX14,14,12,silicon_ff2
RMUX92,14,8,RMUX74,14,12,silicon_ff2
RMUX39,14,10,RMUX58,14,11,silicon_ff2
RMUX69,14,4,RMUX92,14,8,silicon_ff2
RMUX14,14,12,RMUX57,14,11,silicon_ff2
RMUX58,14,11,IMUX00,14,11,silicon_ff2
RMUX74,11,4,RMUX02,14,4,silicon_ff2
RMUX20,14,4,RMUX74,10,4,silicon_ff2
RMUX21,14,12,RMUX76,14,11,silicon_ff2
RMUX76,14,11,IMUX00,14,11,silicon_ff2
RMUX69,14,6,RMUX92,14,8,silicon_ff2
RMUX44,16,9,RMUX80,16,8,silicon_ff2
RMUX80,16,8,RMUX26,16,4,silicon_ff2
RMUX92,16,3,RMUX85,16,5,silicon_ff2
RMUX21,16,8,RMUX86,16,4,silicon_ff2
RMUX45,12,3,RMUX92,16,3,silicon_ff2
RMUX69,14,9,RMUX82,14,11,silicon_ff2
RMUX39,14,5,RMUX69,14,9,silicon_ff2
RMUX82,14,11,IMUX00,14,11,silicon_ff2
RMUX69,14,7,RMUX82,14,11,silicon_ff2
RMUX32,17,6,RMUX33,17,10,silicon_ff2
RMUX33,17,10,RMUX39,14,10,silicon_ff2
RMUX20,19,7,RMUX85,17,7,silicon_ff2
RMUX27,19,8,RMUX20,19,7,silicon_ff2
RMUX80,19,9,RMUX27,19,8,silicon_ff2
RMUX21,18,11,RMUX87,18,8,silicon_ff2
RMUX58,14,12,IMUX00,14,12,silicon_ff2
RMUX81,15,11,RMUX39,16,11,silicon_ff2
RMUX39,14,7,RMUX68,14,11,silicon_ff2
RMUX09,14,4,RMUX39,14,7,silicon_ff2
RMUX68,14,11,RMUX81,15,11,silicon_ff2
RMUX39,16,11,RMUX63,16,12,silicon_ff2
RMUX63,16,12,RMUX58,14,12,silicon_ff2
RMUX69,14,7,RMUX92,14,8,silicon_ff2
RMUX39,14,5,RMUX69,14,7,silicon_ff2
RMUX82,14,12,IMUX00,14,12,silicon_ff2
RMUX80,14,12,RMUX82,14,12,silicon_ff2
RMUX92,14,8,RMUX80,14,12,silicon_ff2
RMUX39,14,3,RMUX69,14,7,silicon_ff2
RMUX81,14,6,RMUX38,15,6,silicon_ff2
RMUX38,15,6,RMUX50,16,6,silicon_ff2
RMUX44,14,10,RMUX81,14,6,silicon_ff2
RMUX39,16,8,RMUX63,16,12,silicon_ff2
RMUX33,15,10,RMUX44,14,10,silicon_ff2
RMUX08,14,10,RMUX33,15,10,silicon_ff2
RMUX50,16,6,RMUX09,16,4,silicon_ff2
OMUX02,14,10,RMUX08,14,10,silicon_ff2
RMUX09,16,4,RMUX39,16,8,silicon_ff2
RMUX63,16,3,RMUX69,15,3,silicon_ff2
RMUX69,15,3,RMUX92,15,7,silicon_ff2
RMUX92,15,7,RMUX81,15,11,silicon_ff2
RMUX75,14,11,RMUX10,14,12,silicon_ff2
RMUX10,14,12,IMUX00,14,12,silicon_ff2
RMUX44,14,12,RMUX75,14,11,silicon_ff2
RMUX86,18,4,RMUX56,17,4,silicon_ff2
RMUX32,15,4,RMUX33,15,8,silicon_ff2
RMUX56,17,4,RMUX32,15,4,silicon_ff2
RMUX33,15,8,RMUX39,16,8,silicon_ff2
RMUX39,15,4,RMUX63,15,7,silicon_ff2
RMUX63,15,7,RMUX69,14,7,silicon_ff2
RMUX81,11,4,RMUX39,15,4,silicon_ff2
RMUX93,18,7,RMUX92,15,7,silicon_ff2
RMUX21,18,10,RMUX93,18,7,silicon_ff2
RMUX69,15,5,RMUX92,15,7,silicon_ff2
RMUX21,18,11,RMUX87,18,9,silicon_ff2
RMUX25,14,9,RMUX22,14,12,silicon_ff2
RMUX49,16,10,RMUX07,14,10,silicon_ff2
RMUX22,14,12,IMUX00,14,12,silicon_ff2
RMUX07,14,10,RMUX25,14,9,silicon_ff2
RMUX13,20,10,RMUX49,16,10,silicon_ff2
OMUX02,20,10,RMUX13,20,10,silicon_ff2
