src_wire,dst_wire,cell_table,x,y,cfg_group,clear_selectors,set_selectors,evidence
X10Y4_OMUX02,X10Y4_RMUX08,fabric,10,4,CFG_RMUX1,20;21;22;23;24;25;26;27;28;29,20;27,silicon-local-int-independent-20260803
X10Y4_RMUX08,X11Y4_RMUX26,fabric,11,4,CFG_RMUX4,20;21;22;23;24;25;26;27;28;29,22;28,silicon-local-int-independent-20260803
X11Y4_RMUX26,X9Y4_RMUX03,fabric,9,4,CFG_RMUX0,30;31;32;33;34;35;36;37;38;39,36;37,silicon-local-int-independent-20260803
X9Y4_RMUX03,X5Y4_RMUX20,fabric,5,4,CFG_RMUX3,20;21;22;23;24;25;26;27;28;29,21;28,silicon-local-int-independent-20260803
X5Y4_RMUX20,X1Y4_RMUX75,fabric,1,4,CFG_RMUX12,30;31;32;33;34;35;36;37;38;39,31;38,silicon-local-int-independent-20260803
X1Y4_RMUX75,X1Y5_BBMUXS02,mcu,1,5,BBMUXS2,0;1;2;3;4;5;6;7;8,2;4,silicon-local-int-independent-20260803
