x,y,mux,sel,byte,mask
13,4,CFG_IMUX6,19,68775,16
13,4,CFG_IMUX6,20,68659,8
13,4,CFG_IMUX6,21,68659,4
13,4,CFG_IMUX6,22,68775,4
13,4,CFG_IMUX6,23,68775,8
13,4,CFG_IMUX6,24,68892,16
13,4,CFG_IMUX6,25,69008,16
13,4,CFG_IMUX6,26,68892,32
13,4,CFG_IMUX6,27,69008,32
13,4,CFG_IMUX6,28,68892,64
13,4,CFG_IMUX6,29,69008,64
13,4,CFG_IMUX6,30,68892,128
13,4,CFG_IMUX6,31,69008,128
13,4,CFG_IMUX6,32,68891,1
13,4,CFG_IMUX6,33,68891,2
13,4,CFG_IMUX6,34,69007,2
13,4,CFG_IMUX6,35,69007,1
13,4,CFG_IMUX6,36,68891,128
13,4,CFG_IMUX6,37,69007,128
13,4,CFG_IMUX6,38,68891,64
13,4,CFG_IMUX6,39,69007,64
13,4,CFG_IMUX6,40,68891,32
13,4,CFG_IMUX6,41,69007,32
13,4,CFG_IMUX6,42,68891,16
13,4,CFG_IMUX6,43,69007,16
13,4,CFG_IMUX6,44,68891,8
13,4,CFG_IMUX6,45,68891,4
13,4,CFG_IMUX6,46,69007,4
13,4,CFG_IMUX6,47,69007,8
13,4,CFG_IMUX7,0,69124,16
13,4,CFG_IMUX7,1,69240,16
13,4,CFG_IMUX7,2,69124,32
13,4,CFG_IMUX7,3,69240,32
13,4,CFG_IMUX7,4,69124,64
13,4,CFG_IMUX7,5,69240,64
13,4,CFG_IMUX7,6,69124,128
13,4,CFG_IMUX7,7,69240,128
13,4,CFG_IMUX7,8,69123,1
13,4,CFG_IMUX7,9,69123,2
13,4,CFG_IMUX7,10,69239,2
13,4,CFG_IMUX7,11,69239,1
13,4,CFG_IMUX7,12,69123,128
13,4,CFG_IMUX7,13,69239,128
13,4,CFG_IMUX7,14,69123,64
13,4,CFG_IMUX7,15,69239,64
13,4,CFG_IMUX7,16,69123,32
13,4,CFG_IMUX7,17,69239,32
13,4,CFG_IMUX7,18,69123,16
13,4,CFG_IMUX7,19,69239,16
13,4,CFG_IMUX7,20,69123,8
13,4,CFG_IMUX7,21,69123,4
13,4,CFG_IMUX7,22,69239,4
13,4,CFG_IMUX7,23,69239,8
13,4,CFG_IMUX7,24,69356,16
13,4,CFG_IMUX7,25,69472,16
13,4,CFG_IMUX7,26,69356,32
13,4,CFG_IMUX7,27,69472,32
13,4,CFG_IMUX7,28,69356,64
13,4,CFG_IMUX7,29,69472,64
13,4,CFG_IMUX7,30,69356,128
13,4,CFG_IMUX7,31,69472,128
13,4,CFG_IMUX7,32,69355,1
13,4,CFG_IMUX7,33,69355,2
13,4,CFG_IMUX7,34,69471,2
13,4,CFG_IMUX7,35,69471,1
13,4,CFG_IMUX7,36,69355,128
13,4,CFG_IMUX7,37,69471,128
13,4,CFG_IMUX7,38,69355,64
13,4,CFG_IMUX7,39,69471,64
13,4,CFG_IMUX7,40,69355,32
13,4,CFG_IMUX7,41,69471,32
13,4,CFG_IMUX7,42,69355,16
13,4,CFG_IMUX7,43,69471,16
13,4,CFG_IMUX7,44,69355,8
13,4,CFG_IMUX7,45,69355,4
13,4,CFG_IMUX7,46,69471,4
13,4,CFG_IMUX7,47,69471,8
13,4,CFG_IMUX8,0,70052,16
13,4,CFG_IMUX8,1,70168,16
13,4,CFG_IMUX8,2,70052,32
13,4,CFG_IMUX8,3,70168,32
13,4,CFG_IMUX8,4,70052,64
13,4,CFG_IMUX8,5,70168,64
13,4,CFG_IMUX8,6,70052,128
13,4,CFG_IMUX8,7,70168,128
13,4,CFG_IMUX8,8,70051,1
13,4,CFG_IMUX8,9,70051,2
13,4,CFG_IMUX8,10,70167,2
13,4,CFG_IMUX8,11,70167,1
13,4,CFG_IMUX8,12,70051,128
13,4,CFG_IMUX8,13,70167,128
13,4,CFG_IMUX8,14,70051,64
13,4,CFG_IMUX8,15,70167,64
13,4,CFG_IMUX8,16,70051,32
13,4,CFG_IMUX8,17,70167,32
13,4,CFG_IMUX8,18,70051,16
13,4,CFG_IMUX8,19,70167,16
13,4,CFG_IMUX8,20,70051,8
13,4,CFG_IMUX8,21,70051,4
13,4,CFG_IMUX8,22,70167,4
13,4,CFG_IMUX8,23,70167,8
13,4,CFG_IMUX8,24,70284,16
13,4,CFG_IMUX8,25,70400,16
13,4,CFG_IMUX8,26,70284,32
13,4,CFG_IMUX8,27,70400,32
13,4,CFG_IMUX8,28,70284,64
13,4,CFG_IMUX8,29,70400,64
13,4,CFG_IMUX8,30,70284,128
13,4,CFG_IMUX8,31,70400,128
13,4,CFG_IMUX8,32,70283,1
13,4,CFG_IMUX8,33,70283,2
13,4,CFG_IMUX8,34,70399,2
13,4,CFG_IMUX8,35,70399,1
13,4,CFG_IMUX8,36,70283,128
13,4,CFG_IMUX8,37,70399,128
13,4,CFG_IMUX8,38,70283,64
13,4,CFG_IMUX8,39,70399,64
13,4,CFG_IMUX8,40,70283,32
13,4,CFG_IMUX8,41,70399,32
13,4,CFG_IMUX8,42,70283,16
13,4,CFG_IMUX8,43,70399,16
13,4,CFG_IMUX8,44,70283,8
13,4,CFG_IMUX8,45,70283,4
13,4,CFG_IMUX8,46,70399,4
13,4,CFG_IMUX8,47,70399,8
13,4,CFG_IMUX9,0,70516,16
13,4,CFG_IMUX9,1,70632,16
13,4,CFG_IMUX9,2,70516,32
13,4,CFG_IMUX9,3,70632,32
13,4,CFG_IMUX9,4,70516,64
13,4,CFG_IMUX9,5,70632,64
13,4,CFG_IMUX9,6,70516,128
13,4,CFG_IMUX9,7,70632,128
13,4,CFG_IMUX9,8,70515,1
13,4,CFG_IMUX9,9,70515,2
13,4,CFG_IMUX9,10,70631,2
13,4,CFG_IMUX9,11,70631,1
13,4,CFG_IMUX9,12,70515,128
13,4,CFG_IMUX9,13,70631,128
13,4,CFG_IMUX9,14,70515,64
13,4,CFG_IMUX9,15,70631,64
13,4,CFG_IMUX9,16,70515,32
13,4,CFG_IMUX9,17,70631,32
13,4,CFG_IMUX9,18,70515,16
13,4,CFG_IMUX9,19,70631,16
13,4,CFG_IMUX9,20,70515,8
13,4,CFG_IMUX9,21,70515,4
13,4,CFG_IMUX9,22,70631,4
13,4,CFG_IMUX9,23,70631,8
13,4,CFG_IMUX9,24,70748,16
13,4,CFG_IMUX9,25,70864,16
13,4,CFG_IMUX9,26,70748,32
13,4,CFG_IMUX9,27,70864,32
13,4,CFG_IMUX9,28,70748,64
13,4,CFG_IMUX9,29,70864,64
13,4,CFG_IMUX9,30,70748,128
13,4,CFG_IMUX9,31,70864,128
13,4,CFG_IMUX9,32,70747,1
13,4,CFG_IMUX9,33,70747,2
13,4,CFG_IMUX9,34,70863,2
13,4,CFG_IMUX9,35,70863,1
13,4,CFG_IMUX9,36,70747,128
13,4,CFG_IMUX9,37,70863,128
13,4,CFG_IMUX9,38,70747,64
13,4,CFG_IMUX9,39,70863,64
13,4,CFG_IMUX9,40,70747,32
13,4,CFG_IMUX9,41,70863,32
13,4,CFG_IMUX9,42,70747,16
13,4,CFG_IMUX9,43,70863,16
13,4,CFG_IMUX9,44,70747,8
13,4,CFG_IMUX9,45,70747,4
13,4,CFG_IMUX9,46,70863,4
13,4,CFG_IMUX9,47,70863,8
13,4,CFG_KMUX,0,73530,128
13,4,CFG_KMUX,1,73646,128
13,4,CFG_KMUX,2,73530,64
13,4,CFG_KMUX,3,73646,64
13,4,CFG_KMUX,4,73530,32
13,4,CFG_KMUX,5,73530,16
13,4,CFG_KMUX,6,73646,16
13,4,CFG_KMUX,7,73646,32
13,4,CFG_KMUX,8,73646,2
13,4,CFG_KMUX,9,65874,128
13,4,CFG_KMUX,10,65990,128
13,4,CFG_KMUX,11,65874,64
13,4,CFG_KMUX,12,65990,64
13,4,CFG_KMUX,13,65874,32
13,4,CFG_KMUX,14,65874,16
13,4,CFG_KMUX,15,65990,16
13,4,CFG_KMUX,16,65990,32
13,4,CFG_KMUX,17,65990,2
13,4,CFG_KMUX,18,66338,128
13,4,CFG_KMUX,19,66454,128
13,4,CFG_KMUX,20,66338,64
13,4,CFG_KMUX,21,66454,64
13,4,CFG_KMUX,22,66338,32
13,4,CFG_KMUX,23,66338,16
13,4,CFG_KMUX,24,66454,16
13,4,CFG_KMUX,25,66454,32
13,4,CFG_KMUX,26,66454,2
13,4,CFG_KMUX,27,67034,128
13,4,CFG_KMUX,28,67150,128
13,4,CFG_KMUX,29,67034,64
13,4,CFG_KMUX,30,67150,64
13,4,CFG_KMUX,31,67034,32
13,4,CFG_KMUX,32,67034,16
13,4,CFG_KMUX,33,67150,16
13,4,CFG_KMUX,34,67150,32
13,4,CFG_KMUX,35,67150,2
13,4,CFG_KMUX,36,67498,128
13,4,CFG_KMUX,37,67614,128
13,4,CFG_KMUX,38,67498,64
13,4,CFG_KMUX,39,67614,64
13,4,CFG_KMUX,40,67498,32
13,4,CFG_KMUX,41,67498,16
13,4,CFG_KMUX,42,67614,16
13,4,CFG_KMUX,43,67614,32
13,4,CFG_KMUX,44,67614,2
13,4,CFG_KMUX,45,67730,128
13,4,CFG_KMUX,46,67846,128
13,4,CFG_KMUX,47,67730,64
13,4,CFG_KMUX,48,67846,64
13,4,CFG_KMUX,49,67730,32
13,4,CFG_KMUX,50,67730,16
13,4,CFG_KMUX,51,67846,16
13,4,CFG_KMUX,52,67846,32
13,4,CFG_KMUX,53,67846,2
13,4,CFG_KMUX,54,68194,128
13,4,CFG_KMUX,55,68310,128
13,4,CFG_KMUX,56,68194,64
13,4,CFG_KMUX,57,68310,64
13,4,CFG_KMUX,58,68194,32
13,4,CFG_KMUX,59,68194,16
13,4,CFG_KMUX,60,68310,16
13,4,CFG_KMUX,61,68310,32
13,4,CFG_KMUX,62,68310,2
13,4,CFG_KMUX,63,68890,128
13,4,CFG_KMUX,64,69006,128
13,4,CFG_KMUX,65,68890,64
13,4,CFG_KMUX,66,69006,64
13,4,CFG_KMUX,67,68890,32
13,4,CFG_KMUX,68,68890,16
13,4,CFG_KMUX,69,69006,16
13,4,CFG_KMUX,70,69006,32
13,4,CFG_KMUX,71,69006,2
13,4,CFG_KMUX,72,69354,128
13,4,CFG_KMUX,73,69470,128
13,4,CFG_KMUX,74,69354,64
13,4,CFG_KMUX,75,69470,64
13,4,CFG_KMUX,76,69354,32
13,4,CFG_KMUX,77,69354,16
13,4,CFG_KMUX,78,69470,16
13,4,CFG_KMUX,79,69470,32
13,4,CFG_KMUX,80,69470,2
13,4,CFG_KMUX,81,70050,128
13,4,CFG_KMUX,82,70166,128
13,4,CFG_KMUX,83,70050,64
13,4,CFG_KMUX,84,70166,64
13,4,CFG_KMUX,85,70050,32
13,4,CFG_KMUX,86,70050,16
13,4,CFG_KMUX,87,70166,16
13,4,CFG_KMUX,88,70166,32
13,4,CFG_KMUX,89,70166,2
13,4,CFG_KMUX,90,70514,128
13,4,CFG_KMUX,91,70630,128
13,4,CFG_KMUX,92,70514,64
13,4,CFG_KMUX,93,70630,64
13,4,CFG_KMUX,94,70514,32
13,4,CFG_KMUX,95,70514,16
13,4,CFG_KMUX,96,70630,16
13,4,CFG_KMUX,97,70630,32
13,4,CFG_KMUX,98,70630,2
13,4,CFG_KMUX,99,71210,128
13,4,CFG_KMUX,100,71326,128
13,4,CFG_KMUX,101,71210,64
13,4,CFG_KMUX,102,71326,64
13,4,CFG_KMUX,103,71210,32
13,4,CFG_KMUX,104,71210,16
13,4,CFG_KMUX,105,71326,16
13,4,CFG_KMUX,106,71326,32
13,4,CFG_KMUX,107,71326,2
13,4,CFG_KMUX,108,71674,128
13,4,CFG_KMUX,109,71790,128
13,4,CFG_KMUX,110,71674,64
13,4,CFG_KMUX,111,71790,64
13,4,CFG_KMUX,112,71674,32
13,4,CFG_KMUX,113,71674,16
13,4,CFG_KMUX,114,71790,16
13,4,CFG_KMUX,115,71790,32
13,4,CFG_KMUX,116,71790,2
13,4,CFG_KMUX,117,71906,128
13,4,CFG_KMUX,118,72022,128
13,4,CFG_KMUX,119,71906,64
13,4,CFG_KMUX,120,72022,64
13,4,CFG_KMUX,121,71906,32
13,4,CFG_KMUX,122,71906,16
13,4,CFG_KMUX,123,72022,16
13,4,CFG_KMUX,124,72022,32
13,4,CFG_KMUX,125,72022,2
13,4,CFG_KMUX,126,72370,128
13,4,CFG_KMUX,127,72486,128
13,4,CFG_KMUX,128,72370,64
13,4,CFG_KMUX,129,72486,64
13,4,CFG_KMUX,130,72370,32
13,4,CFG_KMUX,131,72370,16
13,4,CFG_KMUX,132,72486,16
13,4,CFG_KMUX,133,72486,32
13,4,CFG_KMUX,134,72486,2
13,4,CFG_KMUX,135,73066,128
13,4,CFG_KMUX,136,73182,128
13,4,CFG_KMUX,137,73066,64
13,4,CFG_KMUX,138,73182,64
13,4,CFG_KMUX,139,73066,32
13,4,CFG_KMUX,140,73066,16
13,4,CFG_KMUX,141,73182,16
13,4,CFG_KMUX,142,73182,32
13,4,CFG_KMUX,143,73182,2
13,4,CFG_PACKEDMODE,0,66222,64
13,4,CFG_PORTA_CLKIN_EN,0,66222,128
13,4,CFG_PORTA_CLKOUT_EN,0,66686,128
13,4,CFG_PORTA_RSTIN_EN,0,72254,128
13,4,CFG_PORTA_RSTOUT_EN,0,72718,128
13,4,CFG_PORTB_CLKIN_EN,0,68078,128
13,4,CFG_PORTB_CLKOUT_EN,0,69238,128
13,4,CFG_PORTB_RSTIN_EN,0,72950,128
13,4,CFG_PORTB_RSTOUT_EN,0,73414,128
13,4,CFG_RMUX0,0,65877,2
13,4,CFG_RMUX0,1,65993,2
13,4,CFG_RMUX0,2,65877,1
13,4,CFG_RMUX0,3,65993,1
13,4,CFG_RMUX0,4,65878,128
13,4,CFG_RMUX0,5,65994,128
13,4,CFG_RMUX0,6,65878,64
13,4,CFG_RMUX0,7,65878,32
13,4,CFG_RMUX0,8,65994,32
13,4,CFG_RMUX0,9,65994,64
13,4,CFG_RMUX0,10,66805,2
13,4,CFG_RMUX0,11,66921,2
13,4,CFG_RMUX0,12,66805,1
13,4,CFG_RMUX0,13,66921,1
13,4,CFG_RMUX0,14,66806,128
13,4,CFG_RMUX0,15,66922,128
13,4,CFG_RMUX0,16,66806,64
13,4,CFG_RMUX0,17,66806,32
13,4,CFG_RMUX0,18,66922,32
13,4,CFG_RMUX0,19,66922,64
13,4,CFG_RMUX0,20,65877,4
13,4,CFG_RMUX0,21,65993,4
13,4,CFG_RMUX0,22,65877,8
13,4,CFG_RMUX0,23,65993,8
13,4,CFG_RMUX0,24,65877,16
13,4,CFG_RMUX0,25,65993,16
13,4,CFG_RMUX0,26,65877,32
13,4,CFG_RMUX0,27,65877,64
13,4,CFG_RMUX0,28,65993,64
13,4,CFG_RMUX0,29,65993,32
13,4,CFG_RMUX0,30,66805,4
13,4,CFG_RMUX0,31,66921,4
13,4,CFG_RMUX0,32,66805,8
13,4,CFG_RMUX0,33,66921,8
13,4,CFG_RMUX0,34,66805,16
13,4,CFG_RMUX0,35,66921,16
13,4,CFG_RMUX0,36,66805,32
13,4,CFG_RMUX0,37,66805,64
13,4,CFG_RMUX0,38,66921,64
13,4,CFG_RMUX0,39,66921,32
13,4,CFG_RMUX0,40,65876,8
13,4,CFG_RMUX0,41,65992,8
13,4,CFG_RMUX0,42,65876,4
13,4,CFG_RMUX0,43,65992,4
13,4,CFG_RMUX0,44,65876,2
13,4,CFG_RMUX0,45,65992,2
13,4,CFG_RMUX0,46,65876,1
13,4,CFG_RMUX0,47,65877,128
13,4,CFG_RMUX0,48,65993,128
13,4,CFG_RMUX0,49,65992,1
13,4,CFG_RMUX0,50,66804,8
13,4,CFG_RMUX0,51,66920,8
13,4,CFG_RMUX0,52,66804,4
13,4,CFG_RMUX0,53,66920,4
13,4,CFG_RMUX0,54,66804,2
13,4,CFG_RMUX0,55,66920,2
13,4,CFG_RMUX0,56,66804,1
13,4,CFG_RMUX0,57,66805,128
13,4,CFG_RMUX0,58,66921,128
13,4,CFG_RMUX0,59,66920,1
13,4,CFG_RMUX1,0,66109,2
13,4,CFG_RMUX1,1,66225,2
13,4,CFG_RMUX1,2,66109,1
13,4,CFG_RMUX1,3,66225,1
13,4,CFG_RMUX1,4,66110,128
13,4,CFG_RMUX1,5,66226,128
13,4,CFG_RMUX1,6,66110,64
13,4,CFG_RMUX1,7,66110,32
13,4,CFG_RMUX1,8,66226,32
13,4,CFG_RMUX1,9,66226,64
13,4,CFG_RMUX1,10,67037,2
13,4,CFG_RMUX1,11,67153,2
13,4,CFG_RMUX1,12,67037,1
13,4,CFG_RMUX1,13,67153,1
13,4,CFG_RMUX1,14,67038,128
13,4,CFG_RMUX1,15,67154,128
13,4,CFG_RMUX1,16,67038,64
13,4,CFG_RMUX1,17,67038,32
13,4,CFG_RMUX1,18,67154,32
13,4,CFG_RMUX1,19,67154,64
13,4,CFG_RMUX1,20,66109,4
13,4,CFG_RMUX1,21,66225,4
13,4,CFG_RMUX1,22,66109,8
13,4,CFG_RMUX1,23,66225,8
13,4,CFG_RMUX1,24,66109,16
13,4,CFG_RMUX1,25,66225,16
13,4,CFG_RMUX1,26,66109,32
13,4,CFG_RMUX1,27,66109,64
13,4,CFG_RMUX1,28,66225,64
13,4,CFG_RMUX1,29,66225,32
13,4,CFG_RMUX1,30,67037,4
13,4,CFG_RMUX1,31,67153,4
13,4,CFG_RMUX1,32,67037,8
13,4,CFG_RMUX1,33,67153,8
13,4,CFG_RMUX1,34,67037,16
13,4,CFG_RMUX1,35,67153,16
13,4,CFG_RMUX1,36,67037,32
13,4,CFG_RMUX1,37,67037,64
13,4,CFG_RMUX1,38,67153,64
13,4,CFG_RMUX1,39,67153,32
13,4,CFG_RMUX1,40,66108,8
13,4,CFG_RMUX1,41,66224,8
13,4,CFG_RMUX1,42,66108,4
13,4,CFG_RMUX1,43,66224,4
13,4,CFG_RMUX1,44,66108,2
13,4,CFG_RMUX1,45,66224,2
13,4,CFG_RMUX1,46,66108,1
13,4,CFG_RMUX1,47,66109,128
13,4,CFG_RMUX1,48,66225,128
13,4,CFG_RMUX1,49,66224,1
13,4,CFG_RMUX1,50,67036,8
13,4,CFG_RMUX1,51,67152,8
13,4,CFG_RMUX1,52,67036,4
13,4,CFG_RMUX1,53,67152,4
13,4,CFG_RMUX1,54,67036,2
13,4,CFG_RMUX1,55,67152,2
13,4,CFG_RMUX1,56,67036,1
13,4,CFG_RMUX1,57,67037,128
13,4,CFG_RMUX1,58,67153,128
13,4,CFG_RMUX1,59,67152,1
13,4,CFG_RMUX10,0,71445,4
13,4,CFG_RMUX10,1,71561,4
13,4,CFG_RMUX10,2,71445,8
13,4,CFG_RMUX10,3,71561,8
13,4,CFG_RMUX10,4,71445,16
13,4,CFG_RMUX10,5,71561,16
13,4,CFG_RMUX10,6,71445,32
13,4,CFG_RMUX10,7,71445,64
13,4,CFG_RMUX10,8,71561,64
13,4,CFG_RMUX10,9,71561,32
13,4,CFG_RMUX10,10,70517,4
13,4,CFG_RMUX10,11,70633,4
13,4,CFG_RMUX10,12,70517,8
13,4,CFG_RMUX10,13,70633,8
13,4,CFG_RMUX10,14,70517,16
13,4,CFG_RMUX10,15,70633,16
13,4,CFG_RMUX10,16,70517,32
13,4,CFG_RMUX10,17,70517,64
13,4,CFG_RMUX10,18,70633,64
13,4,CFG_RMUX10,19,70633,32
13,4,CFG_RMUX10,20,71444,8
13,4,CFG_RMUX10,21,71560,8
13,4,CFG_RMUX10,22,71444,4
13,4,CFG_RMUX10,23,71560,4
13,4,CFG_RMUX10,24,71444,2
13,4,CFG_RMUX10,25,71560,2
13,4,CFG_RMUX10,26,71444,1
13,4,CFG_RMUX10,27,71445,128
13,4,CFG_RMUX10,28,71561,128
13,4,CFG_RMUX10,29,71560,1
13,4,CFG_RMUX10,30,70516,8
13,4,CFG_RMUX10,31,70632,8
13,4,CFG_RMUX10,32,70516,4
13,4,CFG_RMUX10,33,70632,4
13,4,CFG_RMUX10,34,70516,2
13,4,CFG_RMUX10,35,70632,2
13,4,CFG_RMUX10,36,70516,1
13,4,CFG_RMUX10,37,70517,128
13,4,CFG_RMUX10,38,70633,128
13,4,CFG_RMUX10,39,70632,1
13,4,CFG_RMUX10,40,71445,2
13,4,CFG_RMUX10,41,71561,2
13,4,CFG_RMUX10,42,71445,1
13,4,CFG_RMUX10,43,71561,1
13,4,CFG_RMUX10,44,71446,128
13,4,CFG_RMUX10,45,71562,128
13,4,CFG_RMUX10,46,71446,64
13,4,CFG_RMUX10,47,71446,32
13,4,CFG_RMUX10,48,71562,32
13,4,CFG_RMUX10,49,71562,64
13,4,CFG_RMUX10,50,70517,2
13,4,CFG_RMUX10,51,70633,2
13,4,CFG_RMUX10,52,70517,1
13,4,CFG_RMUX10,53,70633,1
13,4,CFG_RMUX10,54,70518,128
13,4,CFG_RMUX10,55,70634,128
13,4,CFG_RMUX10,56,70518,64
13,4,CFG_RMUX10,57,70518,32
13,4,CFG_RMUX10,58,70634,32
13,4,CFG_RMUX10,59,70634,64
13,4,CFG_RMUX11,0,71677,4
13,4,CFG_RMUX11,1,71793,4
13,4,CFG_RMUX11,2,71677,8
13,4,CFG_RMUX11,3,71793,8
13,4,CFG_RMUX11,4,71677,16
13,4,CFG_RMUX11,5,71793,16
13,4,CFG_RMUX11,6,71677,32
13,4,CFG_RMUX11,7,71677,64
13,4,CFG_RMUX11,8,71793,64
13,4,CFG_RMUX11,9,71793,32
13,4,CFG_RMUX11,10,70749,4
13,4,CFG_RMUX11,11,70865,4
13,4,CFG_RMUX11,12,70749,8
13,4,CFG_RMUX11,13,70865,8
13,4,CFG_RMUX11,14,70749,16
13,4,CFG_RMUX11,15,70865,16
13,4,CFG_RMUX11,16,70749,32
13,4,CFG_RMUX11,17,70749,64
13,4,CFG_RMUX11,18,70865,64
13,4,CFG_RMUX11,19,70865,32
13,4,CFG_RMUX11,20,71676,8
13,4,CFG_RMUX11,21,71792,8
13,4,CFG_RMUX11,22,71676,4
13,4,CFG_RMUX11,23,71792,4
13,4,CFG_RMUX11,24,71676,2
13,4,CFG_RMUX11,25,71792,2
13,4,CFG_RMUX11,26,71676,1
13,4,CFG_RMUX11,27,71677,128
13,4,CFG_RMUX11,28,71793,128
13,4,CFG_RMUX11,29,71792,1
13,4,CFG_RMUX11,30,70748,8
13,4,CFG_RMUX11,31,70864,8
13,4,CFG_RMUX11,32,70748,4
13,4,CFG_RMUX11,33,70864,4
13,4,CFG_RMUX11,34,70748,2
13,4,CFG_RMUX11,35,70864,2
13,4,CFG_RMUX11,36,70748,1
13,4,CFG_RMUX11,37,70749,128
13,4,CFG_RMUX11,38,70865,128
13,4,CFG_RMUX11,39,70864,1
13,4,CFG_RMUX11,40,71677,2
13,4,CFG_RMUX11,41,71793,2
13,4,CFG_RMUX11,42,71677,1
13,4,CFG_RMUX11,43,71793,1
13,4,CFG_RMUX11,44,71678,128
13,4,CFG_RMUX11,45,71794,128
13,4,CFG_RMUX11,46,71678,64
13,4,CFG_RMUX11,47,71678,32
13,4,CFG_RMUX11,48,71794,32
13,4,CFG_RMUX11,49,71794,64
13,4,CFG_RMUX11,50,70749,2
13,4,CFG_RMUX11,51,70865,2
13,4,CFG_RMUX11,52,70749,1
13,4,CFG_RMUX11,53,70865,1
13,4,CFG_RMUX11,54,70750,128
13,4,CFG_RMUX11,55,70866,128
13,4,CFG_RMUX11,56,70750,64
13,4,CFG_RMUX11,57,70750,32
13,4,CFG_RMUX11,58,70866,32
13,4,CFG_RMUX11,59,70866,64
13,4,CFG_RMUX12,0,71909,2
13,4,CFG_RMUX12,1,72025,2
13,4,CFG_RMUX12,2,71909,1
13,4,CFG_RMUX12,3,72025,1
13,4,CFG_RMUX12,4,71910,128
13,4,CFG_RMUX12,5,72026,128
13,4,CFG_RMUX12,6,71910,64
13,4,CFG_RMUX12,7,71910,32
13,4,CFG_RMUX12,8,72026,32
13,4,CFG_RMUX12,9,72026,64
13,4,CFG_RMUX12,10,72837,2
13,4,CFG_RMUX12,11,72953,2
13,4,CFG_RMUX12,12,72837,1
13,4,CFG_RMUX12,13,72953,1
13,4,CFG_RMUX12,14,72838,128
13,4,CFG_RMUX12,15,72954,128
13,4,CFG_RMUX12,16,72838,64
13,4,CFG_RMUX12,17,72838,32
13,4,CFG_RMUX12,18,72954,32
13,4,CFG_RMUX12,19,72954,64
13,4,CFG_RMUX12,20,71909,4
13,4,CFG_RMUX12,21,72025,4
13,4,CFG_RMUX12,22,71909,8
13,4,CFG_RMUX12,23,72025,8
13,4,CFG_RMUX12,24,71909,16
13,4,CFG_RMUX12,25,72025,16
13,4,CFG_RMUX12,26,71909,32
13,4,CFG_RMUX12,27,71909,64
13,4,CFG_RMUX12,28,72025,64
13,4,CFG_RMUX12,29,72025,32
13,4,CFG_RMUX12,30,72837,4
13,4,CFG_RMUX12,31,72953,4
13,4,CFG_RMUX12,32,72837,8
13,4,CFG_RMUX12,33,72953,8
13,4,CFG_RMUX12,34,72837,16
13,4,CFG_RMUX12,35,72953,16
13,4,CFG_RMUX12,36,72837,32
13,4,CFG_RMUX12,37,72837,64
13,4,CFG_RMUX12,38,72953,64
13,4,CFG_RMUX12,39,72953,32
13,4,CFG_RMUX12,40,71908,8
13,4,CFG_RMUX12,41,72024,8
13,4,CFG_RMUX12,42,71908,4
13,4,CFG_RMUX12,43,72024,4
13,4,CFG_RMUX12,44,71908,2
13,4,CFG_RMUX12,45,72024,2
13,4,CFG_RMUX12,46,71908,1
13,4,CFG_RMUX12,47,71909,128
13,4,CFG_RMUX12,48,72025,128
13,4,CFG_RMUX12,49,72024,1
13,4,CFG_RMUX12,50,72836,8
13,4,CFG_RMUX12,51,72952,8
13,4,CFG_RMUX12,52,72836,4
13,4,CFG_RMUX12,53,72952,4
13,4,CFG_RMUX12,54,72836,2
13,4,CFG_RMUX12,55,72952,2
13,4,CFG_RMUX12,56,72836,1
13,4,CFG_RMUX12,57,72837,128
13,4,CFG_RMUX12,58,72953,128
13,4,CFG_RMUX12,59,72952,1
13,4,CFG_RMUX13,0,72141,2
13,4,CFG_RMUX13,1,72257,2
13,4,CFG_RMUX13,2,72141,1
13,4,CFG_RMUX13,3,72257,1
13,4,CFG_RMUX13,4,72142,128
13,4,CFG_RMUX13,5,72258,128
13,4,CFG_RMUX13,6,72142,64
13,4,CFG_RMUX13,7,72142,32
13,4,CFG_RMUX13,8,72258,32
13,4,CFG_RMUX13,9,72258,64
13,4,CFG_RMUX13,10,73069,2
13,4,CFG_RMUX13,11,73185,2
13,4,CFG_RMUX13,12,73069,1
13,4,CFG_RMUX13,13,73185,1
13,4,CFG_RMUX13,14,73070,128
13,4,CFG_RMUX13,15,73186,128
13,4,CFG_RMUX13,16,73070,64
13,4,CFG_RMUX13,17,73070,32
13,4,CFG_RMUX13,18,73186,32
13,4,CFG_RMUX13,19,73186,64
13,4,CFG_RMUX13,20,72141,4
13,4,CFG_RMUX13,21,72257,4
13,4,CFG_RMUX13,22,72141,8
13,4,CFG_RMUX13,23,72257,8
13,4,CFG_RMUX13,24,72141,16
13,4,CFG_RMUX13,25,72257,16
13,4,CFG_RMUX13,26,72141,32
13,4,CFG_RMUX13,27,72141,64
13,4,CFG_RMUX13,28,72257,64
13,4,CFG_RMUX13,29,72257,32
13,4,CFG_RMUX13,30,73069,4
13,4,CFG_RMUX13,31,73185,4
13,4,CFG_RMUX13,32,73069,8
13,4,CFG_RMUX13,33,73185,8
13,4,CFG_RMUX13,34,73069,16
13,4,CFG_RMUX13,35,73185,16
13,4,CFG_RMUX13,36,73069,32
13,4,CFG_RMUX13,37,73069,64
13,4,CFG_RMUX13,38,73185,64
13,4,CFG_RMUX13,39,73185,32
13,4,CFG_RMUX13,40,72140,8
13,4,CFG_RMUX13,41,72256,8
13,4,CFG_RMUX13,42,72140,4
