src_wire,dst_wire,cell_table,x,y,cfg_group,clear_selectors,set_selectors,evidence
X13Y12_BufMUX15,X14Y12_RMUX28,fabric,14,12,CFG_RMUX4,40;41;42;43;44;45;46;47;48;49,42;47,haddr5-logic-xor-20260803
X14Y12_RMUX28,X14Y12_IMUX02,fabric,14,12,CFG_IMUX0,24;25;26;27;28;29;30;31;32;33;34;35,30;34,haddr5-logic-xor-20260803
