src_wire,dst_wire,cell_table,x,y,cfg_group,clear_selectors,set_selectors,evidence
X14Y4_OMUX02,X14Y4_RMUX15,fabric,14,4,CFG_RMUX2,30;31;32;33;34;35;36;37;38;39,30;37,silicon-local-int-independent-20260803
X14Y4_RMUX15,X15Y4_RMUX63,fabric,15,4,CFG_RMUX10,30;31;32;33;34;35;36;37;38;39,32;38,silicon-local-int-independent-20260803
X15Y4_RMUX63,X11Y4_RMUX63,fabric,11,4,CFG_RMUX10,30;31;32;33;34;35;36;37;38;39,31;38,silicon-local-int-independent-20260803
X11Y4_RMUX63,X7Y4_RMUX63,fabric,7,4,CFG_RMUX10,30;31;32;33;34;35;36;37;38;39,31;38,silicon-local-int-independent-20260803
X7Y4_RMUX63,X3Y4_RMUX63,fabric,3,4,CFG_RMUX10,30;31;32;33;34;35;36;37;38;39,31;38,silicon-local-int-independent-20260803
X3Y4_RMUX63,X1Y4_RMUX62,fabric,1,4,CFG_RMUX10,20;21;22;23;24;25;26;27;28;29,26;27,silicon-local-int-independent-20260803
X1Y4_RMUX62,X1Y5_BBMUXS03,mcu,1,5,BBMUXS3,0;1;2;3;4;5;6;7;8,3;5,silicon-local-int-independent-20260803
