src_tile,src_x,src_y,src_res,dst_tile,dst_x,dst_y,dst_res,cfg,source,tier
LogicTILE,16,12,OMUX34,LogicTILE,16,12,CtrlMUX01,"CFG_CTRLMUX[17,20]",vendor-route,observed
LogicTILE,16,12,RMUX05,LogicTILE,16,12,CtrlMUX01,"CFG_CTRLMUX[12,22]",vendor-route,observed
LogicTILE,16,12,RMUX11,LogicTILE,16,12,CtrlMUX01,"CFG_CTRLMUX[13,22]",vendor-route,observed
LogicTILE,16,12,RMUX11,LogicTILE,16,12,CtrlMUX03,"CFG_CTRLMUX[37,46]",vendor-route,observed
LogicTILE,16,12,RMUX16,LogicTILE,16,12,CtrlMUX00,"CFG_CTRLMUX[2,10]",vendor-route,observed
LogicTILE,16,12,RMUX16,LogicTILE,16,12,CtrlMUX02,"CFG_CTRLMUX[26,34]",vendor-route,observed
LogicTILE,16,12,RMUX17,LogicTILE,16,12,CtrlMUX01,"CFG_CTRLMUX[14,22]",vendor-route,observed
LogicTILE,16,12,RMUX22,LogicTILE,16,12,CtrlMUX02,"CFG_CTRLMUX[27,34]",vendor-route,observed
LogicTILE,16,12,RMUX34,LogicTILE,16,12,CtrlMUX02,"CFG_CTRLMUX[29,34]",vendor-route,observed
LogicTILE,16,12,RMUX35,LogicTILE,16,12,CtrlMUX01,"CFG_CTRLMUX[17,22]",vendor-route,observed
LogicTILE,16,12,RMUX35,LogicTILE,16,12,CtrlMUX03,"CFG_CTRLMUX[41,46]",vendor-route,observed
LogicTILE,16,12,RMUX40,LogicTILE,16,12,CtrlMUX00,"CFG_CTRLMUX[6,10]",vendor-route,observed
LogicTILE,16,12,RMUX47,LogicTILE,16,12,CtrlMUX03,"CFG_CTRLMUX[43,46]",vendor-route,observed
LogicTILE,16,12,RMUX58,LogicTILE,16,12,CtrlMUX00,"CFG_CTRLMUX[1,11]",vendor-route,observed
LogicTILE,16,12,RMUX59,LogicTILE,16,12,CtrlMUX01,"CFG_CTRLMUX[13,23]",vendor-route,observed
LogicTILE,16,12,RMUX59,LogicTILE,16,12,CtrlMUX03,"CFG_CTRLMUX[37,47]",vendor-route,observed
LogicTILE,16,12,RMUX65,LogicTILE,16,12,CtrlMUX03,"CFG_CTRLMUX[38,47]",vendor-route,observed
LogicTILE,16,12,RMUX77,LogicTILE,16,12,CtrlMUX03,"CFG_CTRLMUX[40,47]",vendor-route,observed
LogicTILE,16,12,RMUX88,LogicTILE,16,12,CtrlMUX00,"CFG_CTRLMUX[6,11]",vendor-route,observed
LogicTILE,16,12,RMUX88,LogicTILE,16,12,CtrlMUX02,"CFG_CTRLMUX[30,35]",vendor-route,observed
LogicTILE,16,12,RMUX94,LogicTILE,16,12,CtrlMUX00,"CFG_CTRLMUX[7,11]",vendor-route,observed
LogicTILE,16,12,RMUX94,LogicTILE,16,12,CtrlMUX02,"CFG_CTRLMUX[31,35]",vendor-route,observed
LogicTILE,16,12,RMUX95,LogicTILE,16,12,CtrlMUX03,"CFG_CTRLMUX[43,47]",vendor-route,observed
LogicTILE,17,2,CtrlMUX01,LogicTILE,17,2,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,17,2,CtrlMUX02,LogicTILE,17,2,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,17,6,CtrlMUX00,LogicTILE,17,6,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,17,6,CtrlMUX01,LogicTILE,17,6,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,17,6,CtrlMUX02,LogicTILE,17,6,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,17,6,CtrlMUX03,LogicTILE,17,6,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,17,6,CtrlMUX03,LogicTILE,17,6,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,17,6,RMUX16,LogicTILE,17,6,CtrlMUX02,"CFG_CTRLMUX[26,34]",vendor-route,observed
LogicTILE,17,6,RMUX29,LogicTILE,17,6,CtrlMUX01,"CFG_CTRLMUX[16,22]",vendor-route,observed
LogicTILE,17,6,RMUX89,LogicTILE,17,6,CtrlMUX03,"CFG_CTRLMUX[42,47]",vendor-route,observed
LogicTILE,17,7,CtrlMUX00,LogicTILE,17,7,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,17,7,CtrlMUX01,LogicTILE,17,7,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,17,7,CtrlMUX02,LogicTILE,17,7,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,17,7,CtrlMUX02,LogicTILE,17,7,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,17,7,CtrlMUX03,LogicTILE,17,7,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,17,7,RMUX22,LogicTILE,17,7,CtrlMUX00,"CFG_CTRLMUX[3,10]",vendor-route,observed
LogicTILE,17,7,RMUX28,LogicTILE,17,7,CtrlMUX02,"CFG_CTRLMUX[28,34]",vendor-route,observed
LogicTILE,17,7,RMUX35,LogicTILE,17,7,CtrlMUX01,"CFG_CTRLMUX[17,22]",vendor-route,observed
LogicTILE,17,7,RMUX52,LogicTILE,17,7,CtrlMUX02,"CFG_CTRLMUX[24,35]",vendor-route,observed
LogicTILE,17,7,RMUX77,LogicTILE,17,7,CtrlMUX01,"CFG_CTRLMUX[16,23]",vendor-route,observed
LogicTILE,17,8,CtrlMUX00,LogicTILE,17,8,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,17,8,CtrlMUX01,LogicTILE,17,8,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,17,8,CtrlMUX02,LogicTILE,17,8,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,17,8,CtrlMUX02,LogicTILE,17,8,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,17,8,CtrlMUX03,LogicTILE,17,8,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,17,8,CtrlMUX03,LogicTILE,17,8,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,17,8,RMUX04,LogicTILE,17,8,CtrlMUX02,"CFG_CTRLMUX[24,34]",vendor-route,observed
LogicTILE,17,8,RMUX17,LogicTILE,17,8,CtrlMUX03,"CFG_CTRLMUX[38,46]",vendor-route,observed
LogicTILE,17,8,RMUX29,LogicTILE,17,8,CtrlMUX03,"CFG_CTRLMUX[40,46]",vendor-route,observed
LogicTILE,17,8,RMUX35,LogicTILE,17,8,CtrlMUX01,"CFG_CTRLMUX[17,22]",vendor-route,observed
LogicTILE,17,8,RMUX53,LogicTILE,17,8,CtrlMUX01,"CFG_CTRLMUX[12,23]",vendor-route,observed
LogicTILE,17,8,RMUX58,LogicTILE,17,8,CtrlMUX00,"CFG_CTRLMUX[1,11]",vendor-route,observed
LogicTILE,17,9,CtrlMUX00,LogicTILE,17,9,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,17,9,CtrlMUX01,LogicTILE,17,9,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,17,9,CtrlMUX02,LogicTILE,17,9,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,17,9,CtrlMUX03,LogicTILE,17,9,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,17,9,CtrlMUX03,LogicTILE,17,9,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,17,9,OMUX13,LogicTILE,17,9,CtrlMUX00,"CFG_CTRLMUX[2,8]",vendor-route,observed
LogicTILE,17,9,OMUX16,LogicTILE,17,9,CtrlMUX03,"CFG_CTRLMUX[38,44]",vendor-route,observed
LogicTILE,17,9,OMUX31,LogicTILE,17,9,CtrlMUX02,"CFG_CTRLMUX[29,32]",vendor-route,observed
LogicTILE,17,9,RMUX11,LogicTILE,17,9,CtrlMUX01,"CFG_CTRLMUX[13,22]",vendor-route,observed
LogicTILE,17,9,RMUX16,LogicTILE,17,9,CtrlMUX00,"CFG_CTRLMUX[2,10]",vendor-route,observed
LogicTILE,17,9,RMUX28,LogicTILE,17,9,CtrlMUX02,"CFG_CTRLMUX[28,34]",vendor-route,observed
LogicTILE,17,9,RMUX65,LogicTILE,17,9,CtrlMUX03,"CFG_CTRLMUX[38,47]",vendor-route,observed
LogicTILE,17,9,RMUX70,LogicTILE,17,9,CtrlMUX00,"CFG_CTRLMUX[3,11]",vendor-route,observed
LogicTILE,17,9,RMUX77,LogicTILE,17,9,CtrlMUX03,"CFG_CTRLMUX[40,47]",vendor-route,observed
LogicTILE,17,9,RMUX94,LogicTILE,17,9,CtrlMUX02,"CFG_CTRLMUX[31,35]",vendor-route,observed
LogicTILE,17,10,CtrlMUX00,LogicTILE,17,10,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,17,10,CtrlMUX00,LogicTILE,17,10,TileSyncMUX01,CFG_TILESYNCMUX[3],vendor-route,observed
LogicTILE,17,10,CtrlMUX01,LogicTILE,17,10,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,17,10,CtrlMUX02,LogicTILE,17,10,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,17,10,CtrlMUX03,LogicTILE,17,10,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,17,10,CtrlMUX03,LogicTILE,17,10,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,17,10,OMUX13,LogicTILE,17,10,CtrlMUX02,"CFG_CTRLMUX[26,32]",vendor-route,observed
LogicTILE,17,10,OMUX16,LogicTILE,17,10,CtrlMUX01,"CFG_CTRLMUX[14,20]",vendor-route,observed
LogicTILE,17,10,OMUX25,LogicTILE,17,10,CtrlMUX00,"CFG_CTRLMUX[4,8]",vendor-route,observed
LogicTILE,17,10,RMUX10,LogicTILE,17,10,CtrlMUX00,"CFG_CTRLMUX[1,10]",vendor-route,observed
LogicTILE,17,10,RMUX16,LogicTILE,17,10,CtrlMUX00,"CFG_CTRLMUX[2,10]",vendor-route,observed
LogicTILE,17,10,RMUX17,LogicTILE,17,10,CtrlMUX01,"CFG_CTRLMUX[14,22]",vendor-route,observed
LogicTILE,17,10,RMUX17,LogicTILE,17,10,CtrlMUX03,"CFG_CTRLMUX[38,46]",vendor-route,observed
LogicTILE,17,10,RMUX23,LogicTILE,17,10,CtrlMUX01,"CFG_CTRLMUX[15,22]",vendor-route,observed
LogicTILE,17,10,RMUX34,LogicTILE,17,10,CtrlMUX00,"CFG_CTRLMUX[5,10]",vendor-route,observed
LogicTILE,17,10,RMUX34,LogicTILE,17,10,CtrlMUX02,"CFG_CTRLMUX[29,34]",vendor-route,observed
LogicTILE,17,10,RMUX35,LogicTILE,17,10,CtrlMUX03,"CFG_CTRLMUX[41,46]",vendor-route,observed
LogicTILE,17,10,RMUX40,LogicTILE,17,10,CtrlMUX02,"CFG_CTRLMUX[30,34]",vendor-route,observed
LogicTILE,17,10,RMUX41,LogicTILE,17,10,CtrlMUX03,"CFG_CTRLMUX[42,46]",vendor-route,observed
LogicTILE,17,10,RMUX47,LogicTILE,17,10,CtrlMUX03,"CFG_CTRLMUX[43,46]",vendor-route,observed
LogicTILE,17,10,RMUX52,LogicTILE,17,10,CtrlMUX02,"CFG_CTRLMUX[24,35]",vendor-route,observed
LogicTILE,17,10,RMUX58,LogicTILE,17,10,CtrlMUX00,"CFG_CTRLMUX[1,11]",vendor-route,observed
LogicTILE,17,10,RMUX65,LogicTILE,17,10,CtrlMUX03,"CFG_CTRLMUX[38,47]",vendor-route,observed
LogicTILE,17,10,RMUX70,LogicTILE,17,10,CtrlMUX00,"CFG_CTRLMUX[3,11]",vendor-route,observed
LogicTILE,17,10,RMUX77,LogicTILE,17,10,CtrlMUX01,"CFG_CTRLMUX[16,23]",vendor-route,observed
LogicTILE,17,10,RMUX82,LogicTILE,17,10,CtrlMUX00,"CFG_CTRLMUX[5,11]",vendor-route,observed
LogicTILE,17,11,CtrlMUX00,LogicTILE,17,11,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,17,11,CtrlMUX01,LogicTILE,17,11,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,17,11,CtrlMUX02,LogicTILE,17,11,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,17,11,CtrlMUX02,LogicTILE,17,11,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,17,11,CtrlMUX03,LogicTILE,17,11,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,17,11,CtrlMUX03,LogicTILE,17,11,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,17,11,RMUX10,LogicTILE,17,11,CtrlMUX00,"CFG_CTRLMUX[1,10]",vendor-route,observed
LogicTILE,17,11,RMUX16,LogicTILE,17,11,CtrlMUX00,"CFG_CTRLMUX[2,10]",vendor-route,observed
LogicTILE,17,11,RMUX17,LogicTILE,17,11,CtrlMUX03,"CFG_CTRLMUX[38,46]",vendor-route,observed
LogicTILE,17,11,RMUX22,LogicTILE,17,11,CtrlMUX00,"CFG_CTRLMUX[3,10]",vendor-route,observed
LogicTILE,17,11,RMUX22,LogicTILE,17,11,CtrlMUX02,"CFG_CTRLMUX[27,34]",vendor-route,observed
LogicTILE,17,11,RMUX23,LogicTILE,17,11,CtrlMUX03,"CFG_CTRLMUX[39,46]",vendor-route,observed
LogicTILE,17,11,RMUX28,LogicTILE,17,11,CtrlMUX00,"CFG_CTRLMUX[4,10]",vendor-route,observed
LogicTILE,17,11,RMUX34,LogicTILE,17,11,CtrlMUX00,"CFG_CTRLMUX[5,10]",vendor-route,observed
LogicTILE,17,11,RMUX41,LogicTILE,17,11,CtrlMUX01,"CFG_CTRLMUX[18,22]",vendor-route,observed
LogicTILE,17,11,RMUX52,LogicTILE,17,11,CtrlMUX00,"CFG_CTRLMUX[0,11]",vendor-route,observed
LogicTILE,17,11,RMUX94,LogicTILE,17,11,CtrlMUX02,"CFG_CTRLMUX[31,35]",vendor-route,observed
LogicTILE,17,11,RMUX95,LogicTILE,17,11,CtrlMUX01,"CFG_CTRLMUX[19,23]",vendor-route,observed
LogicTILE,17,12,CtrlMUX00,LogicTILE,17,12,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,17,12,CtrlMUX00,LogicTILE,17,12,TileSyncMUX01,CFG_TILESYNCMUX[3],vendor-route,observed
LogicTILE,17,12,CtrlMUX01,LogicTILE,17,12,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,17,12,CtrlMUX01,LogicTILE,17,12,TileSyncMUX01,CFG_TILESYNCMUX[4],vendor-route,observed
LogicTILE,17,12,CtrlMUX02,LogicTILE,17,12,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,17,12,CtrlMUX02,LogicTILE,17,12,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,17,12,CtrlMUX03,LogicTILE,17,12,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,17,12,CtrlMUX03,LogicTILE,17,12,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,17,12,OMUX07,LogicTILE,17,12,CtrlMUX00,"CFG_CTRLMUX[1,8]",vendor-route,observed
LogicTILE,17,12,OMUX28,LogicTILE,17,12,CtrlMUX03,"CFG_CTRLMUX[40,44]",vendor-route,observed
LogicTILE,17,12,OMUX37,LogicTILE,17,12,CtrlMUX02,"CFG_CTRLMUX[30,32]",vendor-route,observed
LogicTILE,17,12,OMUX40,LogicTILE,17,12,CtrlMUX03,"CFG_CTRLMUX[42,44]",vendor-route,observed
LogicTILE,17,12,RMUX11,LogicTILE,17,12,CtrlMUX03,"CFG_CTRLMUX[37,46]",vendor-route,observed
LogicTILE,17,12,RMUX16,LogicTILE,17,12,CtrlMUX00,"CFG_CTRLMUX[2,10]",vendor-route,observed
LogicTILE,17,12,RMUX16,LogicTILE,17,12,CtrlMUX02,"CFG_CTRLMUX[26,34]",vendor-route,observed
LogicTILE,17,12,RMUX17,LogicTILE,17,12,CtrlMUX03,"CFG_CTRLMUX[38,46]",vendor-route,observed
LogicTILE,17,12,RMUX22,LogicTILE,17,12,CtrlMUX02,"CFG_CTRLMUX[27,34]",vendor-route,observed
LogicTILE,17,12,RMUX23,LogicTILE,17,12,CtrlMUX01,"CFG_CTRLMUX[15,22]",vendor-route,observed
LogicTILE,17,12,RMUX28,LogicTILE,17,12,CtrlMUX02,"CFG_CTRLMUX[28,34]",vendor-route,observed
LogicTILE,17,12,RMUX29,LogicTILE,17,12,CtrlMUX01,"CFG_CTRLMUX[16,22]",vendor-route,observed
LogicTILE,17,12,RMUX35,LogicTILE,17,12,CtrlMUX03,"CFG_CTRLMUX[41,46]",vendor-route,observed
LogicTILE,17,12,RMUX40,LogicTILE,17,12,CtrlMUX00,"CFG_CTRLMUX[6,10]",vendor-route,observed
LogicTILE,17,12,RMUX58,LogicTILE,17,12,CtrlMUX00,"CFG_CTRLMUX[1,11]",vendor-route,observed
LogicTILE,17,12,RMUX59,LogicTILE,17,12,CtrlMUX03,"CFG_CTRLMUX[37,47]",vendor-route,observed
LogicTILE,17,12,RMUX64,LogicTILE,17,12,CtrlMUX02,"CFG_CTRLMUX[26,35]",vendor-route,observed
LogicTILE,17,12,RMUX70,LogicTILE,17,12,CtrlMUX00,"CFG_CTRLMUX[3,11]",vendor-route,observed
LogicTILE,17,12,RMUX71,LogicTILE,17,12,CtrlMUX01,"CFG_CTRLMUX[15,23]",vendor-route,observed
LogicTILE,17,12,RMUX71,LogicTILE,17,12,CtrlMUX03,"CFG_CTRLMUX[39,47]",vendor-route,observed
LogicTILE,17,12,RMUX94,LogicTILE,17,12,CtrlMUX00,"CFG_CTRLMUX[7,11]",vendor-route,observed
LogicTILE,18,2,CtrlMUX00,LogicTILE,18,2,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,18,2,CtrlMUX02,LogicTILE,18,2,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,18,2,RMUX34,LogicTILE,18,2,CtrlMUX00,"CFG_CTRLMUX[5,10]",vendor-route,observed
LogicTILE,18,2,RMUX94,LogicTILE,18,2,CtrlMUX02,"CFG_CTRLMUX[31,35]",vendor-route,observed
LogicTILE,18,5,CtrlMUX03,LogicTILE,18,5,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,18,5,RMUX47,LogicTILE,18,5,CtrlMUX03,"CFG_CTRLMUX[43,46]",vendor-route,observed
LogicTILE,18,6,CtrlMUX00,LogicTILE,18,6,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,18,6,CtrlMUX03,LogicTILE,18,6,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,18,6,CtrlMUX03,LogicTILE,18,6,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,18,6,RMUX16,LogicTILE,18,6,CtrlMUX00,"CFG_CTRLMUX[2,10]",vendor-route,observed
LogicTILE,18,6,RMUX41,LogicTILE,18,6,CtrlMUX03,"CFG_CTRLMUX[42,46]",vendor-route,observed
LogicTILE,18,6,RMUX46,LogicTILE,18,6,CtrlMUX00,"CFG_CTRLMUX[7,10]",vendor-route,observed
LogicTILE,18,7,CtrlMUX00,LogicTILE,18,7,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,18,7,CtrlMUX01,LogicTILE,18,7,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,18,7,CtrlMUX02,LogicTILE,18,7,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,18,7,CtrlMUX02,LogicTILE,18,7,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,18,7,CtrlMUX03,LogicTILE,18,7,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,18,7,CtrlMUX03,LogicTILE,18,7,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,18,7,OMUX16,LogicTILE,18,7,CtrlMUX03,"CFG_CTRLMUX[38,44]",vendor-route,observed
LogicTILE,18,7,RMUX05,LogicTILE,18,7,CtrlMUX01,"CFG_CTRLMUX[12,22]",vendor-route,observed
LogicTILE,18,7,RMUX17,LogicTILE,18,7,CtrlMUX01,"CFG_CTRLMUX[14,22]",vendor-route,observed
LogicTILE,18,7,RMUX34,LogicTILE,18,7,CtrlMUX02,"CFG_CTRLMUX[29,34]",vendor-route,observed
LogicTILE,18,7,RMUX82,LogicTILE,18,7,CtrlMUX02,"CFG_CTRLMUX[29,35]",vendor-route,observed
LogicTILE,18,7,RMUX94,LogicTILE,18,7,CtrlMUX00,"CFG_CTRLMUX[7,11]",vendor-route,observed
LogicTILE,18,8,CtrlMUX00,LogicTILE,18,8,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,18,8,CtrlMUX01,LogicTILE,18,8,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,18,8,CtrlMUX02,LogicTILE,18,8,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,18,8,CtrlMUX02,LogicTILE,18,8,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,18,8,CtrlMUX03,LogicTILE,18,8,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,18,8,CtrlMUX03,LogicTILE,18,8,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,18,8,RMUX11,LogicTILE,18,8,CtrlMUX03,"CFG_CTRLMUX[37,46]",vendor-route,observed
LogicTILE,18,8,RMUX16,LogicTILE,18,8,CtrlMUX02,"CFG_CTRLMUX[26,34]",vendor-route,observed
LogicTILE,18,8,RMUX22,LogicTILE,18,8,CtrlMUX00,"CFG_CTRLMUX[3,10]",vendor-route,observed
LogicTILE,18,8,RMUX34,LogicTILE,18,8,CtrlMUX00,"CFG_CTRLMUX[5,10]",vendor-route,observed
LogicTILE,18,8,RMUX95,LogicTILE,18,8,CtrlMUX01,"CFG_CTRLMUX[19,23]",vendor-route,observed
LogicTILE,18,8,RMUX95,LogicTILE,18,8,CtrlMUX03,"CFG_CTRLMUX[43,47]",vendor-route,observed
LogicTILE,18,9,CtrlMUX00,LogicTILE,18,9,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,18,9,CtrlMUX01,LogicTILE,18,9,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,18,9,CtrlMUX02,LogicTILE,18,9,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,18,9,CtrlMUX02,LogicTILE,18,9,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,18,9,CtrlMUX03,LogicTILE,18,9,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,18,9,CtrlMUX03,LogicTILE,18,9,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,18,9,RMUX04,LogicTILE,18,9,CtrlMUX02,"CFG_CTRLMUX[24,34]",vendor-route,observed
LogicTILE,18,9,RMUX05,LogicTILE,18,9,CtrlMUX03,"CFG_CTRLMUX[36,46]",vendor-route,observed
LogicTILE,18,9,RMUX10,LogicTILE,18,9,CtrlMUX00,"CFG_CTRLMUX[1,10]",vendor-route,observed
LogicTILE,18,9,RMUX16,LogicTILE,18,9,CtrlMUX02,"CFG_CTRLMUX[26,34]",vendor-route,observed
LogicTILE,18,9,RMUX29,LogicTILE,18,9,CtrlMUX01,"CFG_CTRLMUX[16,22]",vendor-route,observed
LogicTILE,18,9,RMUX77,LogicTILE,18,9,CtrlMUX03,"CFG_CTRLMUX[40,47]",vendor-route,observed
LogicTILE,18,9,RMUX94,LogicTILE,18,9,CtrlMUX02,"CFG_CTRLMUX[31,35]",vendor-route,observed
LogicTILE,18,10,CtrlMUX00,LogicTILE,18,10,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,18,10,CtrlMUX01,LogicTILE,18,10,TileClkEnMUX01,CFG_TILECLKENMUX[4],vendor-route,observed
LogicTILE,18,10,CtrlMUX02,LogicTILE,18,10,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,18,10,CtrlMUX02,LogicTILE,18,10,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,18,10,CtrlMUX03,LogicTILE,18,10,TileClkEnMUX00,CFG_TILECLKENMUX[1],vendor-route,observed
LogicTILE,18,10,CtrlMUX03,LogicTILE,18,10,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,18,10,OMUX13,LogicTILE,18,10,CtrlMUX02,"CFG_CTRLMUX[26,32]",vendor-route,observed
LogicTILE,18,10,OMUX16,LogicTILE,18,10,CtrlMUX01,"CFG_CTRLMUX[14,20]",vendor-route,observed
LogicTILE,18,10,RMUX04,LogicTILE,18,10,CtrlMUX00,"CFG_CTRLMUX[0,10]",vendor-route,observed
LogicTILE,18,10,RMUX16,LogicTILE,18,10,CtrlMUX02,"CFG_CTRLMUX[26,34]",vendor-route,observed
LogicTILE,18,10,RMUX22,LogicTILE,18,10,CtrlMUX02,"CFG_CTRLMUX[27,34]",vendor-route,observed
LogicTILE,18,10,RMUX34,LogicTILE,18,10,CtrlMUX00,"CFG_CTRLMUX[5,10]",vendor-route,observed
LogicTILE,18,10,RMUX40,LogicTILE,18,10,CtrlMUX00,"CFG_CTRLMUX[6,10]",vendor-route,observed
LogicTILE,18,10,RMUX47,LogicTILE,18,10,CtrlMUX03,"CFG_CTRLMUX[43,46]",vendor-route,observed
LogicTILE,18,11,CtrlMUX00,LogicTILE,18,11,TileClkEnMUX01,CFG_TILECLKENMUX[3],vendor-route,observed
LogicTILE,18,11,CtrlMUX02,LogicTILE,18,11,TileClkEnMUX00,CFG_TILECLKENMUX[0],vendor-route,observed
LogicTILE,18,11,CtrlMUX02,LogicTILE,18,11,TileSyncMUX00,CFG_TILESYNCMUX[0],vendor-route,observed
LogicTILE,18,11,CtrlMUX03,LogicTILE,18,11,TileSyncMUX00,CFG_TILESYNCMUX[1],vendor-route,observed
LogicTILE,18,11,OMUX07,LogicTILE,18,11,CtrlMUX02,"CFG_CTRLMUX[25,32]",vendor-route,observed
LogicTILE,18,11,OMUX13,LogicTILE,18,11,CtrlMUX00,"CFG_CTRLMUX[2,8]",vendor-route,observed
LogicTILE,18,11,RMUX10,LogicTILE,18,11,CtrlMUX00,"CFG_CTRLMUX[1,10]",vendor-route,observed
LogicTILE,18,11,RMUX16,LogicTILE,18,11,CtrlMUX00,"CFG_CTRLMUX[2,10]",vendor-route,observed
